epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train
0,-470.74824630653393,1,sbvi,0,4
10000,0.6181942957966742,1,sbvi,0,4
20000,0.7811604632847513,1,sbvi,0,4
30000,0.8868408123250969,1,sbvi,0,4
