epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-165.9472444305201,0.0001,sbvi,0,4,4
500,-37.75130420088475,0.0001,sbvi,0,4,4
1000,-36.98108011068233,0.0001,sbvi,0,4,4
1500,-37.414597296968,0.0001,sbvi,0,4,4
2000,-36.70074382698315,0.0001,sbvi,0,4,4
2500,-37.58314454405518,0.0001,sbvi,0,4,4
3000,-38.01432210081038,0.0001,sbvi,0,4,4
3500,-39.38758220096554,0.0001,sbvi,0,4,4
4000,-38.66576613809826,0.0001,sbvi,0,4,4
4500,-40.06008238371994,0.0001,sbvi,0,4,4
5000,-39.13801985969647,0.0001,sbvi,0,4,4
5500,-39.88309030908891,0.0001,sbvi,0,4,4
6000,-40.243385509775,0.0001,sbvi,0,4,4
6500,-39.507268879877785,0.0001,sbvi,0,4,4
7000,-39.97642924618393,0.0001,sbvi,0,4,4
7500,-40.65877897519978,0.0001,sbvi,0,4,4
8000,-39.588982739447665,0.0001,sbvi,0,4,4
8500,-40.17807429258137,0.0001,sbvi,0,4,4
9000,-40.55240356981139,0.0001,sbvi,0,4,4
9500,-41.37075175005593,0.0001,sbvi,0,4,4
10000,-40.31840335286228,0.0001,sbvi,0,4,4
10500,-41.32703056428487,0.0001,sbvi,0,4,4
11000,-41.00441098326327,0.0001,sbvi,0,4,4
11500,-41.20477144705663,0.0001,sbvi,0,4,4
12000,-41.62423249061232,0.0001,sbvi,0,4,4
12500,-40.73423260291635,0.0001,sbvi,0,4,4
13000,-41.67604098165237,0.0001,sbvi,0,4,4
13500,-41.955221901147866,0.0001,sbvi,0,4,4
14000,-41.21162036306126,0.0001,sbvi,0,4,4
14500,-40.34114152422008,0.0001,sbvi,0,4,4
15000,-40.56363273762195,0.0001,sbvi,0,4,4
15500,-40.804448944005856,0.0001,sbvi,0,4,4
16000,-41.07188956023842,0.0001,sbvi,0,4,4
16500,-41.231009494288394,0.0001,sbvi,0,4,4
17000,-41.23613295118248,0.0001,sbvi,0,4,4
17500,-41.17154022279109,0.0001,sbvi,0,4,4
18000,-40.657374440632196,0.0001,sbvi,0,4,4
18500,-41.4747061862577,0.0001,sbvi,0,4,4
19000,-42.19448391983535,0.0001,sbvi,0,4,4
19500,-40.73390880980073,0.0001,sbvi,0,4,4
20000,-41.405387006671724,0.0001,sbvi,0,4,4
20500,-42.04724108458241,0.0001,sbvi,0,4,4
21000,-41.06860228200942,0.0001,sbvi,0,4,4
21500,-41.430084796004834,0.0001,sbvi,0,4,4
22000,-40.78105359476339,0.0001,sbvi,0,4,4
22500,-40.98652918181132,0.0001,sbvi,0,4,4
23000,-41.233730460247095,0.0001,sbvi,0,4,4
23500,-41.456598365213765,0.0001,sbvi,0,4,4
24000,-41.51609645452863,0.0001,sbvi,0,4,4
24500,-41.5608860114994,0.0001,sbvi,0,4,4
25000,-41.063452805272725,0.0001,sbvi,0,4,4
25500,-41.06410974931811,0.0001,sbvi,0,4,4
26000,-41.65898875007418,0.0001,sbvi,0,4,4
26500,-41.50853962176456,0.0001,sbvi,0,4,4
27000,-42.294653327159565,0.0001,sbvi,0,4,4
27500,-42.76697530244284,0.0001,sbvi,0,4,4
28000,-41.21219803674228,0.0001,sbvi,0,4,4
28500,-42.263104546126584,0.0001,sbvi,0,4,4
