epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train
0,-10069.9462890625,1,mfvi,0,4
500,-0.8196157217025757,1,mfvi,0,4
1000,0.5284956693649292,1,mfvi,0,4
1500,-0.000941586506087333,1,mfvi,0,4
2000,0.4116935729980469,1,mfvi,0,4
2500,0.6653410792350769,1,mfvi,0,4
3000,0.5462964177131653,1,mfvi,0,4
3500,0.6574485898017883,1,mfvi,0,4
4000,0.40127262473106384,1,mfvi,0,4
4500,0.673836350440979,1,mfvi,0,4
5000,0.518427312374115,1,mfvi,0,4
5500,0.16241750121116638,1,mfvi,0,4
6000,-0.3589829206466675,1,mfvi,0,4
6500,0.3270133435726166,1,mfvi,0,4
7000,0.6850639581680298,1,mfvi,0,4
7500,0.41572609543800354,1,mfvi,0,4
