epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
999,-63.41738695330844,0.001,sbvi,0,32,4
1999,-64.36583532745617,0.001,sbvi,0,32,4
2999,-78.71636959505493,0.001,sbvi,0,32,4
3999,-48.83770207687521,0.001,sbvi,0,32,4
4999,-86.10796577182155,0.001,sbvi,0,32,4
5999,-43.25426362839666,0.001,sbvi,0,32,4
6999,-46.7240277604597,0.001,sbvi,0,32,4
7999,-41.52698361776894,0.001,sbvi,0,32,4
8999,-83.89624211761974,0.001,sbvi,0,32,4
9999,-47.8753207228643,0.001,sbvi,0,32,4
10999,-54.95481993584252,0.001,sbvi,0,32,4
