epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-170.03587588419114,0.0001,sbvi,0,50,4
500,-16.001210534530106,0.0001,sbvi,0,50,4
1000,-5.521608947128682,0.0001,sbvi,0,50,4
1500,-5.811170037424721,0.0001,sbvi,0,50,4
2000,-4.759898379917506,0.0001,sbvi,0,50,4
2500,-4.0396847195860826,0.0001,sbvi,0,50,4
3000,-4.077457664577629,0.0001,sbvi,0,50,4
3500,-3.772463851849657,0.0001,sbvi,0,50,4
4000,-3.7165593261144134,0.0001,sbvi,0,50,4
4500,-4.2407455927828615,0.0001,sbvi,0,50,4
5000,-3.5894056653925372,0.0001,sbvi,0,50,4
5500,-3.71919841146399,0.0001,sbvi,0,50,4
6000,-3.7378612652286414,0.0001,sbvi,0,50,4
6500,-8.100897502232668,0.0001,sbvi,0,50,4
7000,-3.8460002525512835,0.0001,sbvi,0,50,4
7500,-3.8636849919106298,0.0001,sbvi,0,50,4
8000,-3.75004762124979,0.0001,sbvi,0,50,4
8500,-4.06818216280366,0.0001,sbvi,0,50,4
9000,-3.9490829635152322,0.0001,sbvi,0,50,4
9500,-3.6944694535954037,0.0001,sbvi,0,50,4
10000,-4.127790281913256,0.0001,sbvi,0,50,4
10500,-4.69400989835999,0.0001,sbvi,0,50,4
11000,-3.858813314620993,0.0001,sbvi,0,50,4
11500,-3.5545464534193223,0.0001,sbvi,0,50,4
12000,-3.5516943838414,0.0001,sbvi,0,50,4
12500,-3.8080436589348987,0.0001,sbvi,0,50,4
13000,-5.246078191551625,0.0001,sbvi,0,50,4
13500,-3.719015005677125,0.0001,sbvi,0,50,4
14000,-3.8444750020336853,0.0001,sbvi,0,50,4
14500,-3.908334857978215,0.0001,sbvi,0,50,4
15000,-3.960755084244447,0.0001,sbvi,0,50,4
15500,-3.9766888208101765,0.0001,sbvi,0,50,4
16000,-3.938007570806906,0.0001,sbvi,0,50,4
16500,-3.613720417788799,0.0001,sbvi,0,50,4
17000,-3.6835689996255137,0.0001,sbvi,0,50,4
17500,-3.9180581155678325,0.0001,sbvi,0,50,4
18000,-3.8416872470387253,0.0001,sbvi,0,50,4
18500,-4.076521651520027,0.0001,sbvi,0,50,4
19000,-3.9221362025817514,0.0001,sbvi,0,50,4
19500,-4.245635737025821,0.0001,sbvi,0,50,4
20000,-3.9981526604207347,0.0001,sbvi,0,50,4
20500,-3.947548753365149,0.0001,sbvi,0,50,4
21000,-3.908482285991178,0.0001,sbvi,0,50,4
21500,-4.140786879326428,0.0001,sbvi,0,50,4
22000,-4.000300935621002,0.0001,sbvi,0,50,4
