epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-16397.725,-12155.961,-23507.384,-15904.192,-16719.885,0.0001,mfvi,1,100,3
5000,-0.68215966796875,-3.40874072265625,-202.1316875,-6426.214,-8846.784,0.0001,mfvi,1,100,3
10000,-0.3216785583496094,-1.914067626953125,-194.58834375,-6434.7745,-9326.851,0.0001,mfvi,1,100,3
15000,-0.3612364501953125,-1.4369683837890626,-197.690421875,-6432.094,-9397.713,0.0001,mfvi,1,100,3
20000,-0.63287841796875,-1.306044921875,-202.239171875,-6447.824,-9486.005,0.0001,mfvi,1,100,3
25000,-0.6221265258789063,-1.30760498046875,-203.9320625,-6437.8805,-9459.286,0.0001,mfvi,1,100,3
30000,-0.3848922119140625,-1.2944388427734375,-204.53371875,-6439.744,-9298.979,0.0001,mfvi,1,100,3
35000,-0.1673796844482422,-1.3107200927734375,-204.68409375,-6413.6825,-8947.523,0.0001,mfvi,1,100,3
40000,-0.4906550598144531,-1.284011474609375,-205.019765625,-6362.547,-8545.973,0.0001,mfvi,1,100,3
45000,-0.6154463500976562,-1.278399169921875,-204.618375,-6325.6905,-8731.882,0.0001,mfvi,1,100,3
50000,-0.6657257080078125,-1.2207734375,-203.64775,-6296.6915,-8565.292,0.0001,mfvi,1,100,3
55000,-0.4089136962890625,-1.1639713134765626,-202.839,-6284.9825,-8458.219,0.0001,mfvi,1,100,3
60000,-0.3815027770996094,-1.1080828857421876,-201.712359375,-6286.0765,-8603.362,0.0001,mfvi,1,100,3
65000,-0.36824569702148435,-1.0711546630859374,-200.118921875,-6282.891,-8650.61,0.0001,mfvi,1,100,3
70000,-0.3425744018554687,-1.0569718017578125,-198.65875,-6276.169,-8814.872,0.0001,mfvi,1,100,3
75000,-0.24765864562988282,-1.0565118408203125,-197.677578125,-6272.2995,-8876.422,0.0001,mfvi,1,100,3
80000,-0.246538818359375,-1.0277293701171875,-196.548234375,-6254.616,-9125.357,0.0001,mfvi,1,100,3
85000,-0.514881103515625,-0.9916534423828125,-195.058796875,-6244.328,-9192.799,0.0001,mfvi,1,100,3
90000,-0.8724413452148437,-1.006809814453125,-193.441921875,-6222.4195,-9075.44,0.0001,mfvi,1,100,3
95000,-0.3890879211425781,-0.9416786499023437,-191.9825625,-6226.1685,-8775.078,0.0001,mfvi,1,100,3
100000,-0.6276332397460938,-0.9219912719726563,-190.17803125,-6209.4685,-8655.516,0.0001,mfvi,1,100,3
