val_ll,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type
0.040152883529663085,0.719885986328125,0.5604540405273437,0.12644414520263672,-128368.264,-24701265.92,0.0001,mfvi
