epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train,frequency
0,-30033.096,1,sbvi,0,4,0.5
500,-569.796375,1,sbvi,0,4,0.5
1000,-203.56746875,1,sbvi,0,4,0.5
1500,-136.31859375,1,sbvi,0,4,0.5
2000,-122.109421875,1,sbvi,0,4,0.5
2500,-101.507265625,1,sbvi,0,4,0.5
3000,-70.28359375,1,sbvi,0,4,0.5
3500,-75.2508125,1,sbvi,0,4,0.5
4000,-66.42309375,1,sbvi,0,4,0.5
4500,-51.5245234375,1,sbvi,0,4,0.5
5000,-68.960953125,1,sbvi,0,4,0.5
5500,-56.6771796875,1,sbvi,0,4,0.5
6000,-46.0319375,1,sbvi,0,4,0.5
6500,-43.05319140625,1,sbvi,0,4,0.5
7000,-37.58165625,1,sbvi,0,4,0.5
7500,-39.23891015625,1,sbvi,0,4,0.5
8000,-35.8677734375,1,sbvi,0,4,0.5
8500,-30.93805078125,1,sbvi,0,4,0.5
9000,-37.8750859375,1,sbvi,0,4,0.5
9500,-36.97890234375,1,sbvi,0,4,0.5
