epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
999,-93.26269466430514,1,sbvi,0,64,4
1999,-47.5323503321099,1,sbvi,0,64,4
2999,-47.416588731090194,1,sbvi,0,64,4
3999,-47.38808377137036,1,sbvi,0,64,4
4999,-48.894376536325055,1,sbvi,0,64,4
5999,-33.92302913154851,1,sbvi,0,64,4
6999,-140.49787397481157,1,sbvi,0,64,4
7999,-30.42499130902921,1,sbvi,0,64,4
8999,-37.419950941056975,1,sbvi,0,64,4
9999,-42.72770899654317,1,sbvi,0,64,4
10999,-72.03672916890896,1,sbvi,0,64,4
11999,-35.5237851448428,1,sbvi,0,64,4
12999,-40.680247660657415,1,sbvi,0,64,4
13999,-94.16223555376598,1,sbvi,0,64,4
14999,-174.25946468117854,1,sbvi,0,64,4
15999,-36.14047560841291,1,sbvi,0,64,4
16999,-43.09563281702648,1,sbvi,0,64,4
17999,-32.20332210470095,1,sbvi,0,64,4
18999,-36.44504941972794,1,sbvi,0,64,4
19999,-98.61897579587288,1,sbvi,0,64,4
20999,-37.17241244306575,1,sbvi,0,64,4
21999,-32.87124664314219,1,sbvi,0,64,4
22999,-74.3821250294876,1,sbvi,0,64,4
23999,-30.826210520232358,1,sbvi,0,64,4
24999,-58.20844858713717,1,sbvi,0,64,4
25999,-49.03006423539912,1,sbvi,0,64,4
26999,-133.27768938344815,1,sbvi,0,64,4
27999,-37.92134678542288,1,sbvi,0,64,4
28999,-30.255225872203482,1,sbvi,0,64,4
29999,-30.81847453817551,1,sbvi,0,64,4
30000,-30.341617955922725,1,sbvi,0,64,4
