epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train,frequency
0,-86287.136,1,mfvi,0,64,2
10000,-10.03875,1,mfvi,0,64,2
20000,-7.39147119140625,1,mfvi,0,64,2
30000,-7.51050537109375,1,mfvi,0,64,2
0,-49619.624,1e-06,sbvi,0,64,2
10000,-19.44340625,1e-06,sbvi,0,64,2
20000,-9.3676318359375,1e-06,sbvi,0,64,2
30000,-8.51436328125,1e-06,sbvi,0,64,2
