epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-312849.568,-325598.464,-237971.6,-271715.328,-271061.504,0.001,mfvi,1,10,0.25
5000,-227.115828125,-573.757875,-4261.8195,-12603.581,-16707.969,0.001,mfvi,1,10,0.25
10000,-226.698578125,-530.1624375,-4304.1715,-12196.541,-15706.312,0.001,mfvi,1,10,0.25
15000,-167.763140625,-389.37346875,-4103.8115,-11677.612,-15161.831,0.001,mfvi,1,10,0.25
20000,-114.4746015625,-290.818375,-3497.326,-11232.043,-12629.401,0.001,mfvi,1,10,0.25
25000,-105.801953125,-265.595,-3179.07275,-9494.5,-10762.499,0.001,mfvi,1,10,0.25
30000,-96.1872109375,-251.1605625,-2932.95925,-9083.829,-10574.291,0.001,mfvi,1,10,0.25
35000,-70.5111171875,-226.368875,-2723.48475,-8483.826,-10072.257,0.001,mfvi,1,10,0.25
40000,-54.4086484375,-203.574546875,-2549.11625,-8050.9165,-9092.772,0.001,mfvi,1,10,0.25
45000,-32.478599609375,-168.19896875,-2431.633,-8691.98,-8876.681,0.001,mfvi,1,10,0.25
50000,-18.69048046875,-136.9189375,-2332.5505,-8717.919,-8502.695,0.001,mfvi,1,10,0.25
55000,-21.8401640625,-127.1405390625,-2269.46575,-7390.0105,-7998.3365,0.001,mfvi,1,10,0.25
60000,-11.079544921875,-92.098546875,-2244.72425,-7029.155,-7939.265,0.001,mfvi,1,10,0.25
65000,-9.4495234375,-68.9264765625,-2226.9505,-6550.7765,-7097.0705,0.001,mfvi,1,10,0.25
70000,-10.375998046875,-55.28500390625,-2176.19925,-6605.248,-7422.863,0.001,mfvi,1,10,0.25
75000,-8.7046865234375,-43.26428515625,-2110.40975,-6217.0865,-6399.2705,0.001,mfvi,1,10,0.25
80000,-10.6788935546875,-35.2261875,-2096.72825,-5380.7315,-5670.5635,0.001,mfvi,1,10,0.25
85000,-8.75470703125,-25.093361328125,-2046.136125,-5304.8855,-6021.7405,0.001,mfvi,1,10,0.25
90000,-3.202630615234375,-16.954982421875,-1959.298625,-5290.343,-5365.41,0.001,mfvi,1,10,0.25
95000,-0.06336064529418946,-10.163119140625,-1848.522125,-5598.2955,-4705.239,0.001,mfvi,1,10,0.25
100000,0.31765896606445315,-5.4158369140625,-1737.5865,-5935.3635,-5509.6475,0.001,mfvi,1,10,0.25
