epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-1451550.976,-2405305.344,-4397573.12,-8810876.928,-8127059.968,0.0001,mfvi,0,100,0.25
5000,-2578.8195,-5168.856,-350410.848,-6678859.776,-6492546.56,0.0001,mfvi,0,100,0.25
10000,-1233.83825,-2693.006,-342959.872,-6758714.368,-6764229.632,0.0001,mfvi,0,100,0.25
15000,-1084.7085,-2612.7855,-337502.304,-6892305.408,-7151392.256,0.0001,mfvi,0,100,0.25
20000,-1094.649,-2578.568,-332084.16,-6941610.496,-7194848.256,0.0001,mfvi,0,100,0.25
25000,-1130.7335,-2607.004,-322103.968,-6906690.56,-7148282.88,0.0001,mfvi,0,100,0.25
30000,-1077.551,-2590.14725,-309752.512,-6891845.632,-7058855.936,0.0001,mfvi,0,100,0.25
35000,-1228.70975,-2627.567,-304448.896,-6901272.064,-6971481.088,0.0001,mfvi,0,100,0.25
40000,-1271.23825,-2665.44475,-306004.416,-6984681.472,-6952328.192,0.0001,mfvi,0,100,0.25
45000,-1253.919125,-2644.189,-306117.92,-6949403.648,-6811392.0,0.0001,mfvi,0,100,0.25
50000,-1182.440625,-2639.1625,-304307.808,-6931149.824,-6712627.2,0.0001,mfvi,0,100,0.25
55000,-1268.515375,-2677.4185,-301076.16,-6909431.808,-6675685.376,0.0001,mfvi,0,100,0.25
60000,-1254.53025,-2671.6435,-298896.16,-6862494.72,-6636186.624,0.0001,mfvi,0,100,0.25
65000,-1193.2,-2653.15875,-296962.944,-6829575.168,-6606617.6,0.0001,mfvi,0,100,0.25
70000,-1149.862875,-2652.26025,-296138.464,-6822311.424,-6588360.704,0.0001,mfvi,0,100,0.25
75000,-1176.217,-2661.5245,-295520.576,-6821920.768,-6580835.84,0.0001,mfvi,0,100,0.25
80000,-1213.734125,-2660.332,-294997.024,-6821763.072,-6571537.408,0.0001,mfvi,0,100,0.25
85000,-1158.30425,-2649.075,-294431.712,-6807569.408,-6549245.952,0.0001,mfvi,0,100,0.25
90000,-1244.195875,-2679.5235,-293896.608,-6811198.464,-6547527.68,0.0001,mfvi,0,100,0.25
95000,-1188.85825,-2657.36825,-293407.712,-6809627.648,-6539095.552,0.0001,mfvi,0,100,0.25
100000,-1143.71775,-2655.8965,-292810.4,-6800268.288,-6527053.312,0.0001,mfvi,0,100,0.25
105000,-1217.38775,-2678.92,-292386.912,-6796712.96,-6525814.784,0.0001,mfvi,0,100,0.25
110000,-1196.8465,-2681.0345,-292068.928,-6794297.344,-6532899.84,0.0001,mfvi,0,100,0.25
115000,-1199.39275,-2674.7225,-291396.576,-6783869.952,-6530618.368,0.0001,mfvi,0,100,0.25
120000,-1216.78875,-2685.60275,-290712.16,-6778970.624,-6533020.16,0.0001,mfvi,0,100,0.25
125000,-1213.34975,-2688.305,-289651.136,-6757500.928,-6533454.336,0.0001,mfvi,0,100,0.25
130000,-1157.54475,-2653.78375,-289418.496,-6755894.784,-6540265.472,0.0001,mfvi,0,100,0.25
135000,-1206.835625,-2679.50725,-289104.128,-6754659.328,-6539089.92,0.0001,mfvi,0,100,0.25
140000,-1251.28375,-2688.2465,-288619.04,-6751606.272,-6542784.512,0.0001,mfvi,0,100,0.25
145000,-1217.36725,-2674.319,-288513.792,-6750572.032,-6547806.208,0.0001,mfvi,0,100,0.25
150000,-1162.6345,-2664.2205,-288260.352,-6741620.736,-6539533.312,0.0001,mfvi,0,100,0.25
155000,-1184.80325,-2671.84375,-287934.528,-6743700.48,-6538777.6,0.0001,mfvi,0,100,0.25
160000,-1179.608,-2668.966,-287661.28,-6739553.28,-6549177.344,0.0001,mfvi,0,100,0.25
165000,-1148.246875,-2660.43925,-287373.312,-6728773.12,-6543953.408,0.0001,mfvi,0,100,0.25
170000,-1125.579875,-2655.7515,-287187.776,-6729457.664,-6550233.088,0.0001,mfvi,0,100,0.25
175000,-1135.45975,-2656.281,-287011.936,-6724082.176,-6554860.544,0.0001,mfvi,0,100,0.25
180000,-1114.02275,-2639.62475,-286679.68,-6721490.432,-6554283.52,0.0001,mfvi,0,100,0.25
185000,-1115.616,-2657.0815,-286546.656,-6716288.512,-6571059.2,0.0001,mfvi,0,100,0.25
190000,-1127.2915,-2653.2105,-286142.176,-6708288.0,-6569091.072,0.0001,mfvi,0,100,0.25
195000,-1129.957125,-2662.1955,-285944.832,-6700388.352,-6580926.464,0.0001,mfvi,0,100,0.25
200000,-1159.8955,-2675.1895,-285607.776,-6695037.952,-6594041.856,0.0001,mfvi,0,100,0.25
