ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0.8460558471679688,0.8155560302734375,0.5834223022460937,-38580.096,-8927043.584,1,mfvi,0,1000,1.0
