epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train,frequency
0,-57773.128,1,sbvi,0,5,0.5
10000,-417.76140625,1,sbvi,0,5,0.5
20000,-259.03934375,1,sbvi,0,5,0.5
30000,-117.29825,1,sbvi,0,5,0.5
40000,-45.70343359375,1,sbvi,0,5,0.5
50000,-33.68118359375,1,sbvi,0,5,0.5
60000,-35.245078125,1,sbvi,0,5,0.5
70000,-35.3980625,1,sbvi,0,5,0.5
80000,-32.61458984375,1,sbvi,0,5,0.5
90000,-36.19770703125,1,sbvi,0,5,0.5
100000,-34.45994140625,1,sbvi,0,5,0.5
110000,-35.8093828125,1,sbvi,0,5,0.5
