epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-2497.311119514689,1,sbvi,0,128,1
500,-30.066791276829317,1,sbvi,0,128,1
1000,-33.183203379381425,1,sbvi,0,128,1
1500,-29.15910015538678,1,sbvi,0,128,1
2000,-30.46540421149681,1,sbvi,0,128,1
2500,-29.77578773164339,1,sbvi,0,128,1
3000,-29.459833221482768,1,sbvi,0,128,1
3500,-28.922297157058377,1,sbvi,0,128,1
4000,-29.14154061198749,1,sbvi,0,128,1
4500,-29.12854662107564,1,sbvi,0,128,1
5000,-29.67933218904154,1,sbvi,0,128,1
5500,-30.04565300450655,1,sbvi,0,128,1
6000,-29.00513893798669,1,sbvi,0,128,1
6500,-28.673694396777538,1,sbvi,0,128,1
7000,-28.91354359029505,1,sbvi,0,128,1
7500,-29.14950659172637,1,sbvi,0,128,1
8000,-29.181216281839575,1,sbvi,0,128,1
8500,-28.937128979796267,1,sbvi,0,128,1
9000,-29.613574439537075,1,sbvi,0,128,1
9500,-28.945276332390396,1,sbvi,0,128,1
10000,-29.159665918415637,1,sbvi,0,128,1
10500,-29.140583352536197,1,sbvi,0,128,1
11000,-30.09896646982786,1,sbvi,0,128,1
11500,-29.74052586964991,1,sbvi,0,128,1
12000,-31.35049162384741,1,sbvi,0,128,1
12500,-31.74766634771527,1,sbvi,0,128,1
13000,-31.717764788024375,1,sbvi,0,128,1
13500,-29.033719820103258,1,sbvi,0,128,1
14000,-30.291556592214548,1,sbvi,0,128,1
14500,-28.449278799739094,1,sbvi,0,128,1
15000,-27.003497408387496,1,sbvi,0,128,1
15500,-29.013118691424978,1,sbvi,0,128,1
16000,-28.170608261696632,1,sbvi,0,128,1
16500,-31.356203733760143,1,sbvi,0,128,1
17000,-26.4544495349181,1,sbvi,0,128,1
17500,-30.344062556299004,1,sbvi,0,128,1
18000,-29.788308425283606,1,sbvi,0,128,1
18500,-27.20804116742331,1,sbvi,0,128,1
19000,-30.04199349052659,1,sbvi,0,128,1
19500,-27.829632608336077,1,sbvi,0,128,1
20000,-27.406437197849858,1,sbvi,0,128,1
20500,-29.60640940560143,1,sbvi,0,128,1
21000,-28.971273433911346,1,sbvi,0,128,1
21500,-27.197141294028285,1,sbvi,0,128,1
22000,-26.67382002675369,1,sbvi,0,128,1
22500,-27.79243311694765,1,sbvi,0,128,1
23000,-26.958705939576614,1,sbvi,0,128,1
23500,-28.15384913147647,1,sbvi,0,128,1
24000,-28.812292457111752,1,sbvi,0,128,1
24500,-29.426971740955832,1,sbvi,0,128,1
25000,-26.653338078789506,1,sbvi,0,128,1
25500,-27.1415346771903,1,sbvi,0,128,1
26000,-26.064847277634033,1,sbvi,0,128,1
26500,-27.6398508137694,1,sbvi,0,128,1
27000,-28.147460188665953,1,sbvi,0,128,1
27500,-27.190982238555662,1,sbvi,0,128,1
28000,-28.051068508744343,1,sbvi,0,128,1
28500,-27.920389273005156,1,sbvi,0,128,1
29000,-27.206596798047062,1,sbvi,0,128,1
29500,-25.80033249582331,1,sbvi,0,128,1
30000,-28.92522296151699,1,sbvi,0,128,1
30500,-30.470537776837077,1,sbvi,0,128,1
31000,-29.224311401730827,1,sbvi,0,128,1
31500,-28.364576286499847,1,sbvi,0,128,1
32000,-28.436261096809726,1,sbvi,0,128,1
32500,-28.175160948213477,1,sbvi,0,128,1
33000,-29.521192672930482,1,sbvi,0,128,1
33500,-27.356711520279138,1,sbvi,0,128,1
34000,-28.187089121495497,1,sbvi,0,128,1
34500,-28.5647125971239,1,sbvi,0,128,1
35000,-27.21194333903213,1,sbvi,0,128,1
35500,-27.77018109970843,1,sbvi,0,128,1
36000,-28.536271387624144,1,sbvi,0,128,1
36500,-27.08602231542806,1,sbvi,0,128,1
37000,-29.232855080003354,1,sbvi,0,128,1
37500,-27.11746244869748,1,sbvi,0,128,1
38000,-27.22657652623953,1,sbvi,0,128,1
38500,-26.708638440804734,1,sbvi,0,128,1
39000,-25.834755926352987,1,sbvi,0,128,1
39500,-30.868054965952464,1,sbvi,0,128,1
40000,-29.49939398714624,1,sbvi,0,128,1
40500,-26.24384003922387,1,sbvi,0,128,1
41000,-28.459754557910923,1,sbvi,0,128,1
41500,-27.756712832043572,1,sbvi,0,128,1
42000,-27.481860372466823,1,sbvi,0,128,1
42500,-30.012907424660966,1,sbvi,0,128,1
43000,-28.129935850269074,1,sbvi,0,128,1
43500,-29.826381190782413,1,sbvi,0,128,1
44000,-29.392369408769405,1,sbvi,0,128,1
44500,-29.52984534761458,1,sbvi,0,128,1
45000,-26.951913444044205,1,sbvi,0,128,1
45500,-29.06707688325847,1,sbvi,0,128,1
46000,-28.747600571789924,1,sbvi,0,128,1
46500,-29.450295647044033,1,sbvi,0,128,1
47000,-27.818533020554437,1,sbvi,0,128,1
47500,-26.8674262376945,1,sbvi,0,128,1
48000,-29.04746991831949,1,sbvi,0,128,1
48500,-26.828854611756757,1,sbvi,0,128,1
