epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-23.5721522379468,1,sbvi,0,4,4
500,-28.49474223765678,1,sbvi,0,4,4
1000,-30.543736037311632,1,sbvi,0,4,4
1500,-31.690706063774353,1,sbvi,0,4,4
2000,-28.69121315873205,1,sbvi,0,4,4
2500,-29.956468026241907,1,sbvi,0,4,4
3000,-30.409841479452368,1,sbvi,0,4,4
3500,-30.442758306340508,1,sbvi,0,4,4
4000,-30.49990793052309,1,sbvi,0,4,4
4500,-30.823268339731623,1,sbvi,0,4,4
5000,-29.41366174920665,1,sbvi,0,4,4
5500,-30.411734396005635,1,sbvi,0,4,4
6000,-30.6243674049662,1,sbvi,0,4,4
6500,-32.55327178733731,1,sbvi,0,4,4
7000,-32.10518643207667,1,sbvi,0,4,4
7500,-32.38974000959243,1,sbvi,0,4,4
8000,-32.8406732358877,1,sbvi,0,4,4
8500,-30.80985068553674,1,sbvi,0,4,4
9000,-32.84144808122948,1,sbvi,0,4,4
9500,-33.876113122785505,1,sbvi,0,4,4
10000,-35.27865759266234,1,sbvi,0,4,4
10500,-32.30699777351856,1,sbvi,0,4,4
11000,-31.396541334661027,1,sbvi,0,4,4
11500,-32.818735125957254,1,sbvi,0,4,4
12000,-32.20553342159371,1,sbvi,0,4,4
12500,-32.67416509443499,1,sbvi,0,4,4
13000,-31.320992706454955,1,sbvi,0,4,4
13500,-35.606959222934385,1,sbvi,0,4,4
14000,-35.66632966714409,1,sbvi,0,4,4
14500,-37.077083476473696,1,sbvi,0,4,4
15000,-40.68634384740866,1,sbvi,0,4,4
15500,-33.44965237769521,1,sbvi,0,4,4
16000,-44.873476384351086,1,sbvi,0,4,4
16500,-35.629281995485634,1,sbvi,0,4,4
