ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
-44.54786328125,-24.6954453125,-24.6484921875,-43.8506328125,-2848.4325,1,mfvi,0,100,5
