epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-3699.8410962192743,1.0,sbvi,0,50,4
500,-27.04159813597835,1.0,sbvi,0,50,4
1000,-27.279807204292904,1.0,sbvi,0,50,4
1500,-28.40476817733844,1.0,sbvi,0,50,4
2000,-28.319020706799595,1.0,sbvi,0,50,4
2500,-28.05357776642735,1.0,sbvi,0,50,4
3000,-24.187841995492462,1.0,sbvi,0,50,4
3500,-22.585628733837208,1.0,sbvi,0,50,4
4000,-20.049553031394417,1.0,sbvi,0,50,4
4500,-16.45238060588041,1.0,sbvi,0,50,4
5000,-13.900776943209076,1.0,sbvi,0,50,4
5500,-11.212043416784025,1.0,sbvi,0,50,4
6000,-10.544908959177622,1.0,sbvi,0,50,4
6500,-9.97518673290867,1.0,sbvi,0,50,4
7000,-11.524313720835794,1.0,sbvi,0,50,4
7500,-12.615915216183122,1.0,sbvi,0,50,4
8000,-11.887963564015482,1.0,sbvi,0,50,4
8500,-16.72426782167191,1.0,sbvi,0,50,4
9000,-24.320817239463597,1.0,sbvi,0,50,4
