epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-78.07630566800893,0.0001,sbvi,0,4,4
500,-45.77528775357622,0.0001,sbvi,0,4,4
1000,-47.275784337793226,0.0001,sbvi,0,4,4
1500,-46.25349295049251,0.0001,sbvi,0,4,4
2000,-47.036063607496494,0.0001,sbvi,0,4,4
2500,-46.430819051978176,0.0001,sbvi,0,4,4
3000,-46.544315141070285,0.0001,sbvi,0,4,4
3500,-45.92106779616927,0.0001,sbvi,0,4,4
4000,-46.23495255337967,0.0001,sbvi,0,4,4
4500,-46.344815012496994,0.0001,sbvi,0,4,4
5000,-46.309195894626406,0.0001,sbvi,0,4,4
5500,-46.8480052412138,0.0001,sbvi,0,4,4
6000,-47.144257623743414,0.0001,sbvi,0,4,4
