epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-71.958575720819,1,sbvi,0,50,4
500,-25.0858004709609,1,sbvi,0,50,4
1000,-24.882291744885674,1,sbvi,0,50,4
1500,-24.324479781442644,1,sbvi,0,50,4
2000,-24.076091052431156,1,sbvi,0,50,4
2500,-22.773543977011634,1,sbvi,0,50,4
3000,-21.934339749769745,1,sbvi,0,50,4
3500,-21.332562962995695,1,sbvi,0,50,4
4000,-19.322136364276393,1,sbvi,0,50,4
4500,-18.25091252852037,1,sbvi,0,50,4
5000,-17.607577856834688,1,sbvi,0,50,4
5500,-16.005800929458612,1,sbvi,0,50,4
6000,-14.319136406885347,1,sbvi,0,50,4
6500,-13.595873456183243,1,sbvi,0,50,4
7000,-13.509993631221485,1,sbvi,0,50,4
7500,-11.829585609753133,1,sbvi,0,50,4
8000,-11.652194771770906,1,sbvi,0,50,4
8500,-11.483962032230531,1,sbvi,0,50,4
9000,-10.152085126624392,1,sbvi,0,50,4
9500,-10.75933693872051,1,sbvi,0,50,4
10000,-10.311444441103037,1,sbvi,0,50,4
10500,-9.874903866526445,1,sbvi,0,50,4
11000,-9.056284031172163,1,sbvi,0,50,4
11500,-9.575830237729209,1,sbvi,0,50,4
12000,-8.747906048843603,1,sbvi,0,50,4
12500,-9.03217955360892,1,sbvi,0,50,4
13000,-10.070569795065472,1,sbvi,0,50,4
13500,-9.977094186394268,1,sbvi,0,50,4
14000,-9.517227775647363,1,sbvi,0,50,4
14500,-10.128197455911529,1,sbvi,0,50,4
15000,-9.251790483681404,1,sbvi,0,50,4
15500,-12.154223404668235,1,sbvi,0,50,4
16000,-9.67155765468784,1,sbvi,0,50,4
16500,-10.465847680295825,1,sbvi,0,50,4
17000,-10.272832583941307,1,sbvi,0,50,4
17500,-10.748060060065418,1,sbvi,0,50,4
18000,-9.963856668181405,1,sbvi,0,50,4
18500,-10.951100296784794,1,sbvi,0,50,4
19000,-10.380025544413309,1,sbvi,0,50,4
19500,-11.129579488959143,1,sbvi,0,50,4
20000,-11.280913553141337,1,sbvi,0,50,4
20500,-12.766114579755303,1,sbvi,0,50,4
21000,-12.554071626829067,1,sbvi,0,50,4
21500,-14.940298659093484,1,sbvi,0,50,4
22000,-15.158436206780141,1,sbvi,0,50,4
