epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train
0,-100109.8203125,1,sbvi,0,64
10000,-7.869051456451416,1,sbvi,0,64
20000,-1.9549612998962402,1,sbvi,0,64
30000,-2.1129820346832275,1,sbvi,0,64
