epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-2613702.4,-4153740.032,-6123809.28,-8117890.56,-7767060.992,0.0001,mfvi,1,10,8
5000,-2036158.336,-1472945.152,-3215034.624,-7529524.736,-7255410.688,0.0001,mfvi,1,10,8
10000,-1837723.52,-1334227.712,-3102263.04,-7617160.192,-7272734.208,0.0001,mfvi,1,10,8
15000,-1762211.072,-1316244.224,-3040973.824,-7617499.136,-7287536.128,0.0001,mfvi,1,10,8
20000,-1298907.008,-1149827.84,-2959454.72,-7556018.688,-7311788.544,0.0001,mfvi,1,10,8
25000,-1079020.672,-1051225.152,-2896513.792,-7496388.096,-7306829.824,0.0001,mfvi,1,10,8
30000,-1012965.248,-1030922.688,-2862444.8,-7407268.864,-7233871.872,0.0001,mfvi,1,10,8
35000,-1017722.176,-1053834.752,-2806329.344,-7347924.48,-7193230.848,0.0001,mfvi,1,10,8
40000,-1011587.328,-1073735.36,-2764061.184,-7309318.656,-7171274.752,0.0001,mfvi,1,10,8
45000,-1014384.128,-1088322.944,-2702445.312,-7243718.144,-7128668.672,0.0001,mfvi,1,10,8
50000,-1030812.288,-1102548.736,-2650490.368,-7194462.72,-7099170.304,0.0001,mfvi,1,10,8
55000,-1029180.416,-1101742.08,-2603429.888,-7123145.216,-7052981.248,0.0001,mfvi,1,10,8
60000,-1034538.56,-1104309.504,-2578983.936,-7095748.096,-7019924.992,0.0001,mfvi,1,10,8
65000,-1035686.592,-1104079.872,-2576539.392,-7077223.936,-6996919.808,0.0001,mfvi,1,10,8
70000,-1043665.6,-1108575.744,-2570762.496,-7061509.632,-6979070.464,0.0001,mfvi,1,10,8
75000,-1041889.6,-1107760.0,-2567663.36,-7048379.904,-6943794.176,0.0001,mfvi,1,10,8
80000,-1049988.608,-1111680.256,-2564572.16,-7025556.48,-6962361.856,0.0001,mfvi,1,10,8
85000,-1052363.904,-1114356.992,-2561244.672,-7015519.744,-6964626.944,0.0001,mfvi,1,10,8
90000,-1061548.352,-1118933.248,-2555248.64,-7005056.0,-6955863.04,0.0001,mfvi,1,10,8
95000,-1062193.344,-1117602.816,-2553647.36,-6997018.112,-6929123.328,0.0001,mfvi,1,10,8
100000,-1065129.472,-1119396.352,-2548100.864,-6982816.768,-6915985.92,0.0001,mfvi,1,10,8
