ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
-0.9355922241210938,-6.8684873046875,-7.138408203125,-7.8100537109375,-6.0673974609375,1,mfvi,0,1000,1.0
