epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
999,-45.657866202975136,1,mfvi,0,32,0.25
1999,-29.059494236965907,1,mfvi,0,32,0.25
2999,-51.0823726233523,1,mfvi,0,32,0.25
3999,-48.5406931160359,1,mfvi,0,32,0.25
4999,-39.50059776919905,1,mfvi,0,32,0.25
5999,-41.009453661619695,1,mfvi,0,32,0.25
6999,-16.455973084150923,1,mfvi,0,32,0.25
7999,-62.74011495774719,1,mfvi,0,32,0.25
8999,-71.0234542931698,1,mfvi,0,32,0.25
9999,-68.29920654753796,1,mfvi,0,32,0.25
10999,-161.9654616077293,1,mfvi,0,32,0.25
11999,-69.83253103329653,1,mfvi,0,32,0.25
12999,-192.51230748671702,1,mfvi,0,32,0.25
13999,-69.40503492978694,1,mfvi,0,32,0.25
14999,-114.5267649453138,1,mfvi,0,32,0.25
15999,-79.12531992872839,1,mfvi,0,32,0.25
16999,-55.40609124918545,1,mfvi,0,32,0.25
17999,-87.16202686051649,1,mfvi,0,32,0.25
18999,-86.95608597727016,1,mfvi,0,32,0.25
19999,-138.83257437033228,1,mfvi,0,32,0.25
20999,-161.0217886060988,1,mfvi,0,32,0.25
21999,-69.47874378643345,1,mfvi,0,32,0.25
22999,-134.4687661371703,1,mfvi,0,32,0.25
23999,-51.02295389852946,1,mfvi,0,32,0.25
24999,-55.65593681165546,1,mfvi,0,32,0.25
25999,-92.87239379058678,1,mfvi,0,32,0.25
26999,-128.45165421685752,1,mfvi,0,32,0.25
27999,-186.5646936308436,1,mfvi,0,32,0.25
28999,-112.20479321258567,1,mfvi,0,32,0.25
29999,-85.36791454551266,1,mfvi,0,32,0.25
30999,-161.54914681375567,1,mfvi,0,32,0.25
31999,-32.003997687975016,1,mfvi,0,32,0.25
32999,-84.61496085313438,1,mfvi,0,32,0.25
