ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0.8552954711914063,0.8225846557617188,0.5432320556640625,-12227.72,-3387782.144,1.0,mfvi,0,1000,1.0
