epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-1154399.735323282,0.0001,mfvi,0,4,4
500,-195897.5584468554,0.0001,mfvi,0,4,4
1000,-525786.3031837014,0.0001,mfvi,0,4,4
1500,-182667.18874895715,0.0001,mfvi,0,4,4
2000,-655769.2319914852,0.0001,mfvi,0,4,4
2500,-203314.59095061908,0.0001,mfvi,0,4,4
3000,-152047.4273149932,0.0001,mfvi,0,4,4
3500,-478835.0097420565,0.0001,mfvi,0,4,4
4000,-201371.2332150861,0.0001,mfvi,0,4,4
4500,-151597.0864664488,0.0001,mfvi,0,4,4
5000,-336023.0859311263,0.0001,mfvi,0,4,4
5500,-89344.45812991464,0.0001,mfvi,0,4,4
6000,-128777.49610908871,0.0001,mfvi,0,4,4
6500,-89759.87529610358,0.0001,mfvi,0,4,4
7000,-27889.639197347264,0.0001,mfvi,0,4,4
