epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-312870.56,-326887.072,-239511.504,-271645.44,-270938.176,0.0001,mfvi,1,10,1
5000,-230.30421875,-578.677125,-4421.108,-12235.112,-17187.296,0.0001,mfvi,1,10,1
10000,-232.906171875,-556.9833125,-4520.587,-12223.2,-16710.285,0.0001,mfvi,1,10,1
15000,-231.07053125,-536.4085,-4442.8145,-11919.47,-15320.955,0.0001,mfvi,1,10,1
20000,-219.050921875,-510.608,-4340.769,-11699.496,-15218.473,0.0001,mfvi,1,10,1
25000,-210.114109375,-480.05984375,-4213.7285,-11223.535,-14561.762,0.0001,mfvi,1,10,1
30000,-184.96540625,-431.144,-4125.18075,-11045.679,-15214.07,0.0001,mfvi,1,10,1
35000,-164.966328125,-391.3555625,-4059.6835,-11145.668,-14796.856,0.0001,mfvi,1,10,1
40000,-166.62978125,-379.41165625,-4014.61675,-11071.923,-14489.486,0.0001,mfvi,1,10,1
45000,-158.40534375,-361.3211875,-3960.89775,-11351.744,-14052.527,0.0001,mfvi,1,10,1
50000,-145.70575,-342.9149375,-3909.92575,-11631.356,-14159.457,0.0001,mfvi,1,10,1
55000,-151.790515625,-340.4085625,-3878.0275,-11901.589,-14693.979,0.0001,mfvi,1,10,1
60000,-157.9155625,-341.79625,-3845.76325,-12059.673,-14707.678,0.0001,mfvi,1,10,1
65000,-156.35259375,-338.5125,-3818.677,-11921.565,-15293.425,0.0001,mfvi,1,10,1
70000,-146.852390625,-331.18028125,-3798.18075,-11788.208,-13988.297,0.0001,mfvi,1,10,1
75000,-156.513890625,-348.7403125,-3780.01825,-11696.62,-14440.979,0.0001,mfvi,1,10,1
80000,-152.513296875,-342.28225,-3764.48175,-11518.698,-13221.614,0.0001,mfvi,1,10,1
85000,-148.415671875,-336.475125,-3739.52525,-11136.717,-13803.713,0.0001,mfvi,1,10,1
90000,-136.77315625,-326.06625,-3707.595,-10888.468,-13736.755,0.0001,mfvi,1,10,1
95000,-123.5254609375,-315.16590625,-3673.10375,-10571.162,-12995.498,0.0001,mfvi,1,10,1
100000,-133.177875,-326.37475,-3639.90025,-10521.929,-12237.975,0.0001,mfvi,1,10,1
