epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-114035.52,-8968552.448,-11893864.448,-9985518.592,-9246855.168,0.0001,mfvi,0,10,1
5000,-213772.112,-5173577.728,-4736439.296,-7623712.768,-7537826.304,0.0001,mfvi,0,10,1
10000,-54844.832,-4684856.32,-4668239.872,-7730732.032,-7709873.152,0.0001,mfvi,0,10,1
15000,-37961.876,-4166842.624,-4562176.0,-7766388.736,-7793904.64,0.0001,mfvi,0,10,1
20000,-78465.312,-3802210.304,-4447534.592,-7788647.936,-7820931.584,0.0001,mfvi,0,10,1
25000,-100243.536,-3604070.912,-4376433.152,-7875769.344,-7890391.04,0.0001,mfvi,0,10,1
30000,-97077.92,-3502856.192,-4287425.024,-7971382.784,-7973632.512,0.0001,mfvi,0,10,1
35000,-71250.448,-3468352.256,-4171788.032,-8034697.216,-8071232.512,0.0001,mfvi,0,10,1
40000,-67424.712,-3433485.824,-4034531.328,-8029358.08,-8125211.648,0.0001,mfvi,0,10,1
45000,-72551.792,-3416072.192,-3943722.752,-8021343.744,-8192020.992,0.0001,mfvi,0,10,1
50000,-67482.704,-3431204.864,-3939824.896,-8017214.976,-8209827.84,0.0001,mfvi,0,10,1
55000,-67198.064,-3436026.112,-3931954.688,-8014844.928,-8225695.744,0.0001,mfvi,0,10,1
60000,-67716.224,-3431895.552,-3921216.0,-8006950.4,-8220534.784,0.0001,mfvi,0,10,1
65000,-67277.344,-3428160.0,-3913858.304,-7996953.6,-8210427.904,0.0001,mfvi,0,10,1
70000,-68868.016,-3427540.224,-3905152.768,-7983888.896,-8190419.968,0.0001,mfvi,0,10,1
75000,-68952.52,-3422961.152,-3899132.928,-7979507.2,-8188174.848,0.0001,mfvi,0,10,1
80000,-69898.712,-3420869.12,-3890607.104,-7968459.264,-8188187.648,0.0001,mfvi,0,10,1
85000,-70428.528,-3426999.296,-3886922.752,-7950009.344,-8186248.192,0.0001,mfvi,0,10,1
90000,-69993.6,-3429317.632,-3884986.112,-7939115.52,-8187239.424,0.0001,mfvi,0,10,1
95000,-67677.456,-3433494.784,-3876833.28,-7920613.376,-8164602.368,0.0001,mfvi,0,10,1
100000,-64669.488,-3457097.728,-3874433.792,-7890332.16,-8148658.176,0.0001,mfvi,0,10,1
105000,-65068.36,-3451821.056,-3866988.032,-7879133.184,-8144391.168,0.0001,mfvi,0,10,1
110000,-65562.92,-3448031.744,-3862577.664,-7868666.88,-8140139.52,0.0001,mfvi,0,10,1
115000,-71528.864,-3441880.32,-3855397.888,-7839374.848,-8112539.648,0.0001,mfvi,0,10,1
120000,-71700.808,-3455304.704,-3854283.776,-7828429.312,-8100893.696,0.0001,mfvi,0,10,1
125000,-71793.192,-3440894.976,-3847910.144,-7833637.888,-8115795.968,0.0001,mfvi,0,10,1
130000,-70401.328,-3447896.576,-3844316.16,-7820954.624,-8090441.728,0.0001,mfvi,0,10,1
135000,-69599.936,-3434272.256,-3837153.28,-7812564.48,-8071861.248,0.0001,mfvi,0,10,1
140000,-68944.336,-3446009.344,-3834641.408,-7795483.648,-8043505.664,0.0001,mfvi,0,10,1
145000,-69709.664,-3441527.552,-3832899.584,-7798237.184,-8030064.128,0.0001,mfvi,0,10,1
150000,-67329.552,-3452146.688,-3827268.608,-7789419.52,-8012111.872,0.0001,mfvi,0,10,1
155000,-68901.904,-3443121.664,-3824606.72,-7785975.808,-8022269.952,0.0001,mfvi,0,10,1
160000,-66055.376,-3446929.664,-3827044.864,-7786329.6,-8044534.784,0.0001,mfvi,0,10,1
165000,-63135.12,-3455775.744,-3821458.688,-7779251.712,-8080682.496,0.0001,mfvi,0,10,1
170000,-65140.048,-3446799.872,-3818913.28,-7768816.128,-8097882.112,0.0001,mfvi,0,10,1
175000,-63252.908,-3449704.704,-3818899.2,-7767137.28,-8105207.808,0.0001,mfvi,0,10,1
180000,-62498.808,-3456108.8,-3820871.68,-7756369.92,-8102919.68,0.0001,mfvi,0,10,1
185000,-58950.696,-3465132.288,-3822074.88,-7745043.456,-8112361.472,0.0001,mfvi,0,10,1
190000,-57718.668,-3466036.48,-3820239.616,-7739128.832,-8148744.704,0.0001,mfvi,0,10,1
195000,-58067.424,-3466015.232,-3818227.712,-7734841.344,-8151646.208,0.0001,mfvi,0,10,1
200000,-58532.372,-3463274.496,-3817852.672,-7737789.44,-8176156.16,0.0001,mfvi,0,10,1
