epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-1451550.976,-2405305.344,-4397573.12,-8810876.928,-8127059.968,0.01,mfvi,0,100,0.25
5000,-2578.748,-5169.235,-349973.152,-6683277.824,-6492601.344,0.01,mfvi,0,100,0.25
10000,-1228.94025,-2697.07975,-339440.864,-6739316.736,-6745046.016,0.01,mfvi,0,100,0.25
15000,-1093.746125,-2598.6075,-326545.152,-6765119.488,-7028571.136,0.01,mfvi,0,100,0.25
20000,-1095.86825,-2544.3955,-313523.264,-6757384.192,-6976940.544,0.01,mfvi,0,100,0.25
25000,-1222.50075,-2594.138,-304429.888,-6717432.832,-6796956.672,0.01,mfvi,0,100,0.25
30000,-1214.22025,-2586.2865,-300543.616,-6717715.968,-6669590.016,0.01,mfvi,0,100,0.25
35000,-1222.389375,-2571.5905,-298091.648,-6746420.224,-6601244.16,0.01,mfvi,0,100,0.25
40000,-1241.008625,-2589.09675,-296368.256,-6754843.648,-6479859.2,0.01,mfvi,0,100,0.25
45000,-1193.011,-2572.0265,-295103.488,-6716112.896,-6383834.112,0.01,mfvi,0,100,0.25
50000,-1211.068,-2559.8005,-293188.096,-6670660.096,-6350509.056,0.01,mfvi,0,100,0.25
55000,-1138.375125,-2545.8015,-290517.44,-6590071.808,-6345709.568,0.01,mfvi,0,100,0.25
60000,-1100.2225,-2530.85725,-287764.736,-6507704.32,-6401397.76,0.01,mfvi,0,100,0.25
65000,-1135.1225,-2521.061,-286084.384,-6475206.656,-6517529.6,0.01,mfvi,0,100,0.25
70000,-1114.297,-2529.6105,-284681.152,-6434655.232,-6619707.392,0.01,mfvi,0,100,0.25
75000,-1093.817625,-2532.43725,-283235.008,-6399635.968,-6699653.12,0.01,mfvi,0,100,0.25
80000,-1170.030125,-2513.0075,-282163.008,-6370899.968,-6755500.544,0.01,mfvi,0,100,0.25
85000,-1169.313125,-2527.77375,-280838.976,-6338851.84,-6842140.672,0.01,mfvi,0,100,0.25
90000,-1122.02375,-2521.6285,-279521.056,-6308632.576,-6918164.992,0.01,mfvi,0,100,0.25
95000,-1103.411125,-2490.458,-277919.744,-6271762.944,-6934385.152,0.01,mfvi,0,100,0.25
100000,-1092.534875,-2462.1335,-276327.104,-6241790.976,-6905278.464,0.01,mfvi,0,100,0.25
105000,-1059.311375,-2457.7225,-274938.528,-6211676.672,-6837904.384,0.01,mfvi,0,100,0.25
110000,-995.923875,-2433.81525,-273352.704,-6183704.576,-6771272.704,0.01,mfvi,0,100,0.25
115000,-1058.045,-2439.6905,-271792.32,-6158861.312,-6723784.192,0.01,mfvi,0,100,0.25
120000,-1211.27925,-2536.31125,-270151.584,-6139579.904,-6680867.84,0.01,mfvi,0,100,0.25
125000,-1060.262,-2453.01425,-268711.52,-6107686.912,-6623730.688,0.01,mfvi,0,100,0.25
130000,-1074.57325,-2435.405,-267451.152,-6088756.736,-6560849.92,0.01,mfvi,0,100,0.25
135000,-1071.1765,-2442.80225,-266113.568,-6066342.4,-6517328.896,0.01,mfvi,0,100,0.25
140000,-1109.0035,-2443.97575,-264776.4,-6053763.072,-6444824.576,0.01,mfvi,0,100,0.25
145000,-1103.711375,-2430.3805,-263680.464,-6028484.608,-6328524.288,0.01,mfvi,0,100,0.25
150000,-1082.424625,-2400.982,-262338.096,-5993774.08,-6254577.152,0.01,mfvi,0,100,0.25
155000,-1021.493125,-2410.47325,-261246.704,-5977281.536,-6225852.416,0.01,mfvi,0,100,0.25
160000,-1057.988375,-2385.806,-260140.352,-5954185.216,-6205822.464,0.01,mfvi,0,100,0.25
165000,-997.14975,-2353.533,-258896.352,-5933219.328,-6174446.592,0.01,mfvi,0,100,0.25
170000,-1095.0805,-2422.0275,-257803.28,-5913886.208,-6154984.448,0.01,mfvi,0,100,0.25
175000,-1006.867125,-2356.421,-256795.84,-5901552.128,-6149224.448,0.01,mfvi,0,100,0.25
180000,-1062.7,-2366.0005,-256100.448,-5880235.008,-6167580.672,0.01,mfvi,0,100,0.25
185000,-987.7444375,-2307.64575,-255132.064,-5854908.928,-6143271.424,0.01,mfvi,0,100,0.25
190000,-1070.625125,-2348.6905,-254000.848,-5843323.392,-6108719.104,0.01,mfvi,0,100,0.25
195000,-1039.8579375,-2323.38175,-252888.464,-5822211.072,-6089408.0,0.01,mfvi,0,100,0.25
200000,-1027.4256875,-2314.867,-251996.416,-5803034.624,-6063638.016,0.01,mfvi,0,100,0.25
