epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
999,-455.80520045713484,1,sbvi,0,4,4
1999,-275.9508070953056,1,sbvi,0,4,4
2999,-191.59081248069194,1,sbvi,0,4,4
3999,-278.5507038824416,1,sbvi,0,4,4
4999,-182.94910177821177,1,sbvi,0,4,4
5999,-222.86255045377598,1,sbvi,0,4,4
6999,-178.18598683592998,1,sbvi,0,4,4
7999,-682.9022052398592,1,sbvi,0,4,4
8999,-242.2092091836487,1,sbvi,0,4,4
9999,-282.08574573708927,1,sbvi,0,4,4
10999,-183.0918958189527,1,sbvi,0,4,4
11999,-106.83650813864998,1,sbvi,0,4,4
12999,-262.1580941940919,1,sbvi,0,4,4
13999,-189.06812352256094,1,sbvi,0,4,4
14999,-175.07774646922692,1,sbvi,0,4,4
