ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
-0.02915866470336914,0.307773681640625,-0.2111962890625,-141089.424,-28299855.872,10,mfvi,0,1000,1.0
