epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train,frequency
0,-37778.328,1,mfvi,0,512,2
10000,-4.185578125,1,mfvi,0,512,2
0,-20544.492,1,sbvi,0,512,2
20000,-3.47704296875,1,mfvi,0,512,2
10000,-3.900368896484375,1,sbvi,0,512,2
30000,-3.0584755859375,1,mfvi,0,512,2
20000,-4.3337099609375,1,sbvi,0,512,2
30000,-3.447290771484375,1,sbvi,0,512,2
