ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0.838670166015625,0.750246826171875,0.284865966796875,-171441.44,-24708966.4,1e-05,mfvi,0,200,0.5
