epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-80.30830161299747,0.0001,sbvi,0,4,4
500,-47.851602215907505,0.0001,sbvi,0,4,4
1000,-48.732601142420215,0.0001,sbvi,0,4,4
1500,-48.003363328661074,0.0001,sbvi,0,4,4
2000,-47.537547965922265,0.0001,sbvi,0,4,4
2500,-47.76440371058791,0.0001,sbvi,0,4,4
3000,-47.28435345327771,0.0001,sbvi,0,4,4
3500,-48.358705856370335,0.0001,sbvi,0,4,4
4000,-47.36393664544141,0.0001,sbvi,0,4,4
4500,-48.062722897919485,0.0001,sbvi,0,4,4
5000,-47.06146903926695,0.0001,sbvi,0,4,4
5500,-47.75905351298126,0.0001,sbvi,0,4,4
6000,-47.46643449101492,0.0001,sbvi,0,4,4
6500,-47.08836205110682,0.0001,sbvi,0,4,4
7000,-47.05292778073642,0.0001,sbvi,0,4,4
7500,-47.15715637946494,0.0001,sbvi,0,4,4
8000,-46.824908952360985,0.0001,sbvi,0,4,4
8500,-47.646242617961676,0.0001,sbvi,0,4,4
9000,-47.28671995866626,0.0001,sbvi,0,4,4
9500,-47.32684296196071,0.0001,sbvi,0,4,4
10000,-47.97893158689249,0.0001,sbvi,0,4,4
10500,-47.808943691639165,0.0001,sbvi,0,4,4
11000,-47.96277020699628,0.0001,sbvi,0,4,4
11500,-47.012809753504975,0.0001,sbvi,0,4,4
12000,-47.79296886266412,0.0001,sbvi,0,4,4
12500,-47.74991288766367,0.0001,sbvi,0,4,4
13000,-47.979562098226815,0.0001,sbvi,0,4,4
13500,-47.795693348892044,0.0001,sbvi,0,4,4
14000,-47.797600790130545,0.0001,sbvi,0,4,4
14500,-47.3717506877551,0.0001,sbvi,0,4,4
15000,-47.02610354315823,0.0001,sbvi,0,4,4
15500,-48.09101442757667,0.0001,sbvi,0,4,4
16000,-47.060884690771054,0.0001,sbvi,0,4,4
16500,-47.43754679641406,0.0001,sbvi,0,4,4
17000,-48.31543826146419,0.0001,sbvi,0,4,4
17500,-47.18693681702916,0.0001,sbvi,0,4,4
18000,-47.85090699525581,0.0001,sbvi,0,4,4
18500,-48.07970439484373,0.0001,sbvi,0,4,4
19000,-48.042316459121864,0.0001,sbvi,0,4,4
