epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-117800.96,-119460.584,-148675.36,-158243.488,-164150.224,0.0001,mfvi,1,1000,3
5000,-0.7947535400390625,-1.1970933837890625,-7.35164599609375,-5562.455,-7043.554,0.0001,mfvi,1,1000,3
10000,0.62286669921875,0.709777587890625,-7.0842177734375,-5598.5965,-7565.2075,0.0001,mfvi,1,1000,3
15000,0.8990556030273438,0.7877609252929687,-7.4045517578125,-5869.497,-7787.493,0.0001,mfvi,1,1000,3
20000,0.8925914916992187,0.7845811157226562,-7.83827880859375,-5927.052,-7863.3125,0.0001,mfvi,1,1000,3
25000,0.8956243896484375,0.7832673950195312,-8.0347861328125,-5970.2465,-7705.2065,0.0001,mfvi,1,1000,3
30000,0.8021851806640625,0.7317125854492188,-8.2759990234375,-6001.7745,-7640.2125,0.0001,mfvi,1,1000,3
35000,0.88832763671875,0.7778911743164062,-8.07280712890625,-6039.5155,-7585.034,0.0001,mfvi,1,1000,3
40000,0.8976575317382812,0.7765776977539063,-7.89133251953125,-6064.9445,-7424.7315,0.0001,mfvi,1,1000,3
45000,0.8392321166992187,0.7498842163085937,-7.98562158203125,-6066.5925,-7396.4205,0.0001,mfvi,1,1000,3
50000,0.8966051635742187,0.774544921875,-7.78709912109375,-6087.6325,-7440.131,0.0001,mfvi,1,1000,3
55000,0.8907052001953125,0.77575390625,-7.7164423828125,-6096.5935,-7435.213,0.0001,mfvi,1,1000,3
60000,0.8911950073242187,0.7748203735351562,-7.60897265625,-6102.862,-7434.09,0.0001,mfvi,1,1000,3
65000,0.8919263916015625,0.7526030883789062,-7.41097900390625,-6122.3615,-7429.2205,0.0001,mfvi,1,1000,3
70000,0.894216796875,0.766333984375,-7.27990966796875,-6116.512,-7427.426,0.0001,mfvi,1,1000,3
75000,0.8744713745117187,0.7702998657226563,-7.1422626953125,-6117.957,-7446.1795,0.0001,mfvi,1,1000,3
80000,0.8909801025390625,0.7651375732421875,-7.0117861328125,-6127.6465,-7447.9875,0.0001,mfvi,1,1000,3
85000,0.8823560180664063,0.7364454956054688,-6.9301650390625,-6135.8195,-7427.5925,0.0001,mfvi,1,1000,3
90000,0.8281221313476562,0.7453126220703125,-6.9366396484375,-6126.013,-7396.9395,0.0001,mfvi,1,1000,3
95000,0.864351806640625,0.7123667602539062,-6.80677734375,-6145.5045,-7397.4625,0.0001,mfvi,1,1000,3
100000,0.8418367919921875,0.7480071411132813,-6.82559033203125,-6127.845,-7357.4225,0.0001,mfvi,1,1000,3
