epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-2616218.368,-4163676.16,-6120406.528,-8113655.808,-7768570.368,0.0001,mfvi,1,10,1
5000,-2004956.544,-1463745.664,-3209940.48,-7548041.728,-7288838.656,0.0001,mfvi,1,10,1
10000,-1798496.64,-1318040.448,-3081877.248,-7620675.072,-7302358.528,0.0001,mfvi,1,10,1
15000,-1732292.992,-1304632.832,-3023459.072,-7619088.384,-7322740.224,0.0001,mfvi,1,10,1
20000,-1238341.12,-1118590.208,-2939470.08,-7547009.536,-7339838.976,0.0001,mfvi,1,10,1
25000,-972996.864,-993735.68,-2869357.056,-7480371.712,-7320897.536,0.0001,mfvi,1,10,1
30000,-897648.512,-957962.176,-2829217.28,-7394412.032,-7245406.72,0.0001,mfvi,1,10,1
35000,-903891.2,-975917.76,-2773365.504,-7360680.448,-7223588.864,0.0001,mfvi,1,10,1
40000,-900945.6,-999159.168,-2731364.352,-7321053.696,-7212826.112,0.0001,mfvi,1,10,1
45000,-904932.096,-1018512.704,-2671094.016,-7246579.2,-7166702.08,0.0001,mfvi,1,10,1
50000,-913082.688,-1020167.04,-2625496.576,-7203072.0,-7125163.008,0.0001,mfvi,1,10,1
55000,-917336.64,-1023277.12,-2581427.2,-7142272.0,-7076803.072,0.0001,mfvi,1,10,1
60000,-921353.472,-1020760.576,-2550792.704,-7095500.8,-7023653.888,0.0001,mfvi,1,10,1
65000,-916641.984,-1017696.768,-2549376.768,-7086807.552,-7009272.32,0.0001,mfvi,1,10,1
70000,-926029.312,-1021379.776,-2547040.512,-7064900.096,-6985360.384,0.0001,mfvi,1,10,1
75000,-923646.528,-1018841.152,-2543780.096,-7027330.56,-6923817.472,0.0001,mfvi,1,10,1
80000,-935641.856,-1024859.648,-2541397.248,-6960584.192,-6885245.44,0.0001,mfvi,1,10,1
85000,-936392.256,-1025749.44,-2539812.096,-6937394.688,-6868164.096,0.0001,mfvi,1,10,1
90000,-934899.456,-1024057.216,-2536217.088,-6922400.768,-6871128.576,0.0001,mfvi,1,10,1
95000,-943326.272,-1027782.016,-2532797.952,-6908520.96,-6854891.008,0.0001,mfvi,1,10,1
100000,-950943.232,-1030027.84,-2522899.456,-6904734.208,-6838124.032,0.0001,mfvi,1,10,1
