epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-169.65678869116041,0.0001,sbvi,0,50,4
500,-12.525596136590389,0.0001,sbvi,0,50,4
1000,-4.210416052365268,0.0001,sbvi,0,50,4
1500,-3.649305490351998,0.0001,sbvi,0,50,4
2000,-3.711069992915804,0.0001,sbvi,0,50,4
2500,-3.529882563166322,0.0001,sbvi,0,50,4
3000,-3.57443354681272,0.0001,sbvi,0,50,4
3500,-3.7081295265058603,0.0001,sbvi,0,50,4
4000,-3.6453522397142586,0.0001,sbvi,0,50,4
4500,-7.138158852106512,0.0001,sbvi,0,50,4
5000,-3.8082043370581276,0.0001,sbvi,0,50,4
5500,-3.711537799206219,0.0001,sbvi,0,50,4
6000,-3.736985278213131,0.0001,sbvi,0,50,4
6500,-3.659248243796888,0.0001,sbvi,0,50,4
7000,-3.7891731706281404,0.0001,sbvi,0,50,4
7500,-3.6663993462074367,0.0001,sbvi,0,50,4
8000,-3.613108262917925,0.0001,sbvi,0,50,4
8500,-3.589166184858242,0.0001,sbvi,0,50,4
9000,-3.6795590806809484,0.0001,sbvi,0,50,4
9500,-3.8905750333331137,0.0001,sbvi,0,50,4
10000,-3.865786800849012,0.0001,sbvi,0,50,4
10500,-3.885593815795624,0.0001,sbvi,0,50,4
11000,-3.916109600600653,0.0001,sbvi,0,50,4
11500,-3.8724724135417357,0.0001,sbvi,0,50,4
12000,-3.8346697908989205,0.0001,sbvi,0,50,4
12500,-3.7513460384749377,0.0001,sbvi,0,50,4
13000,-3.91040369442195,0.0001,sbvi,0,50,4
13500,-3.6874031251929584,0.0001,sbvi,0,50,4
14000,-3.6905509660669407,0.0001,sbvi,0,50,4
14500,-3.651077706246749,0.0001,sbvi,0,50,4
15000,-3.6103397623340916,0.0001,sbvi,0,50,4
15500,-3.6149455898305334,0.0001,sbvi,0,50,4
16000,-3.5168891844641603,0.0001,sbvi,0,50,4
16500,-3.44858266432087,0.0001,sbvi,0,50,4
17000,-3.5238424446462417,0.0001,sbvi,0,50,4
17500,-3.570527065741341,0.0001,sbvi,0,50,4
18000,-3.595044273847758,0.0001,sbvi,0,50,4
18500,-3.53758504975287,0.0001,sbvi,0,50,4
19000,-3.6560016147722005,0.0001,sbvi,0,50,4
19500,-3.5395452194020462,0.0001,sbvi,0,50,4
20000,-3.689605182576293,0.0001,sbvi,0,50,4
20500,-3.7563620312353923,0.0001,sbvi,0,50,4
21000,-3.70882707852186,0.0001,sbvi,0,50,4
21500,-3.914290068754043,0.0001,sbvi,0,50,4
22000,-3.774810243108188,0.0001,sbvi,0,50,4
22500,-3.7077812984379785,0.0001,sbvi,0,50,4
23000,-3.769199570508071,0.0001,sbvi,0,50,4
23500,-3.743457066949089,0.0001,sbvi,0,50,4
24000,-3.692950649991924,0.0001,sbvi,0,50,4
24500,-3.6816743244276777,0.0001,sbvi,0,50,4
25000,-3.754445287490893,0.0001,sbvi,0,50,4
25500,-3.782327176352766,0.0001,sbvi,0,50,4
26000,-3.719573656756603,0.0001,sbvi,0,50,4
26500,-3.653304130144247,0.0001,sbvi,0,50,4
27000,-3.683934074093927,0.0001,sbvi,0,50,4
27500,-3.6200380737440327,0.0001,sbvi,0,50,4
28000,-3.642564153538296,0.0001,sbvi,0,50,4
28500,-3.6904619942474683,0.0001,sbvi,0,50,4
29000,-3.71250337837576,0.0001,sbvi,0,50,4
29500,-3.527137912936859,0.0001,sbvi,0,50,4
30000,-3.601731487128856,0.0001,sbvi,0,50,4
30500,-3.5206631584580617,0.0001,sbvi,0,50,4
31000,-3.638210610300593,0.0001,sbvi,0,50,4
31500,-3.578159869053278,0.0001,sbvi,0,50,4
32000,-3.778653799922405,0.0001,sbvi,0,50,4
32500,-3.7298562849903645,0.0001,sbvi,0,50,4
33000,-3.6100745094185225,0.0001,sbvi,0,50,4
33500,-3.5840786150362836,0.0001,sbvi,0,50,4
34000,-3.666409572478795,0.0001,sbvi,0,50,4
34500,-3.716857053480201,0.0001,sbvi,0,50,4
35000,-3.7175762114099147,0.0001,sbvi,0,50,4
35500,-3.7462585791491154,0.0001,sbvi,0,50,4
36000,-3.7286988161399965,0.0001,sbvi,0,50,4
36500,-3.8005210733304837,0.0001,sbvi,0,50,4
37000,-3.7514499190991275,0.0001,sbvi,0,50,4
37500,-3.651305263343299,0.0001,sbvi,0,50,4
