epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train,frequency
0,-37.84568359375,1,sbvi,0,4,0.5
500,-25.63974609375,1,sbvi,0,4,0.5
1000,-24.82603515625,1,sbvi,0,4,0.5
1500,-24.54808203125,1,sbvi,0,4,0.5
2000,-27.63473828125,1,sbvi,0,4,0.5
2500,-27.93333984375,1,sbvi,0,4,0.5
3000,-28.09712109375,1,sbvi,0,4,0.5
3500,-28.31634375,1,sbvi,0,4,0.5
4000,-29.10462109375,1,sbvi,0,4,0.5
4500,-29.377443359375,1,sbvi,0,4,0.5
5000,-29.723720703125,1,sbvi,0,4,0.5
5500,-29.605943359375,1,sbvi,0,4,0.5
6000,-29.933609375,1,sbvi,0,4,0.5
6500,-30.800841796875,1,sbvi,0,4,0.5
7000,-29.971833984375,1,sbvi,0,4,0.5
7500,-30.35421484375,1,sbvi,0,4,0.5
