epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train,frequency
0,-20544.016,1,sbvi,0,512,2
10000,-3.36805908203125,1,sbvi,0,512,2
20000,-3.081663818359375,1,sbvi,0,512,2
30000,-2.596093994140625,1,sbvi,0,512,2
