epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train,frequency
0,-45877.348,1,sbvi,0,5,0.5
10000,-34.32898046875,1,sbvi,0,5,0.5
20000,-50.9662421875,1,sbvi,0,5,0.5
30000,-39.4926796875,1,sbvi,0,5,0.5
40000,-39.4821015625,1,sbvi,0,5,0.5
50000,-36.95746875,1,sbvi,0,5,0.5
60000,-36.34916796875,1,sbvi,0,5,0.5
70000,-34.03296875,1,sbvi,0,5,0.5
80000,-33.70348828125,1,sbvi,0,5,0.5
90000,-33.24729296875,1,sbvi,0,5,0.5
100000,-34.0445546875,1,sbvi,0,5,0.5
110000,-33.7858203125,1,sbvi,0,5,0.5
120000,-33.29190625,1,sbvi,0,5,0.5
130000,-30.3111953125,1,sbvi,0,5,0.5
140000,-32.51332421875,1,sbvi,0,5,0.5
150000,-37.9996796875,1,sbvi,0,5,0.5
160000,-31.6329609375,1,sbvi,0,5,0.5
170000,-39.731796875,1,sbvi,0,5,0.5
180000,-31.398787109375,1,sbvi,0,5,0.5
190000,-41.6218203125,1,sbvi,0,5,0.5
200000,-32.7768828125,1,sbvi,0,5,0.5
210000,-41.1432734375,1,sbvi,0,5,0.5
220000,-33.39799609375,1,sbvi,0,5,0.5
230000,-38.36936328125,1,sbvi,0,5,0.5
240000,-40.25392578125,1,sbvi,0,5,0.5
250000,-31.545037109375,1,sbvi,0,5,0.5
260000,-32.93591796875,1,sbvi,0,5,0.5
270000,-39.0280859375,1,sbvi,0,5,0.5
280000,-29.034259765625,1,sbvi,0,5,0.5
290000,-34.26819921875,1,sbvi,0,5,0.5
300000,-28.541359375,1,sbvi,0,5,0.5
310000,-31.3568359375,1,sbvi,0,5,0.5
320000,-44.35496875,1,sbvi,0,5,0.5
330000,-31.36968359375,1,sbvi,0,5,0.5
340000,-34.48369140625,1,sbvi,0,5,0.5
350000,-44.223890625,1,sbvi,0,5,0.5
360000,-36.329875,1,sbvi,0,5,0.5
370000,-33.381953125,1,sbvi,0,5,0.5
380000,-35.5055078125,1,sbvi,0,5,0.5
390000,-35.015921875,1,sbvi,0,5,0.5
400000,-34.632640625,1,sbvi,0,5,0.5
410000,-39.450671875,1,sbvi,0,5,0.5
420000,-34.157953125,1,sbvi,0,5,0.5
430000,-37.7258828125,1,sbvi,0,5,0.5
440000,-35.274765625,1,sbvi,0,5,0.5
450000,-31.157560546875,1,sbvi,0,5,0.5
460000,-35.16939453125,1,sbvi,0,5,0.5
470000,-42.6777890625,1,sbvi,0,5,0.5
480000,-35.417296875,1,sbvi,0,5,0.5
490000,-38.09194140625,1,sbvi,0,5,0.5
500000,-33.21237890625,1,sbvi,0,5,0.5
510000,-36.34008203125,1,sbvi,0,5,0.5
520000,-32.780796875,1,sbvi,0,5,0.5
530000,-34.199078125,1,sbvi,0,5,0.5
