ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0.8300499267578125,0.7453367309570312,-5.7795849609375,-12378.438,-1077089.152,1e-05,mfvi,0,200,0.75
