epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train
0,-17.162363052368164,1,sbvi,0,4
500,0.1071053072810173,1,sbvi,0,4
1000,0.7787067890167236,1,sbvi,0,4
1500,0.8834288716316223,1,sbvi,0,4
2000,0.8559631705284119,1,sbvi,0,4
2500,0.362701952457428,1,sbvi,0,4
3000,0.6402601599693298,1,sbvi,0,4
3500,0.6866661310195923,1,sbvi,0,4
4000,0.3027387261390686,1,sbvi,0,4
4500,0.49726390838623047,1,sbvi,0,4
5000,0.2959550619125366,1,sbvi,0,4
5500,0.00019239634275436401,1,sbvi,0,4
6000,0.10676197707653046,1,sbvi,0,4
6500,-0.1401544213294983,1,sbvi,0,4
7000,-0.08572515100240707,1,sbvi,0,4
7500,0.370571494102478,1,sbvi,0,4
8000,-0.4755956530570984,1,sbvi,0,4
8500,0.35027799010276794,1,sbvi,0,4
9000,0.1165919080376625,1,sbvi,0,4
9500,0.10930373519659042,1,sbvi,0,4
10000,-0.3171110153198242,1,sbvi,0,4
10500,0.31805139780044556,1,sbvi,0,4
11000,-0.195598304271698,1,sbvi,0,4
11500,0.4051927328109741,1,sbvi,0,4
12000,0.22758230566978455,1,sbvi,0,4
12500,0.1662696897983551,1,sbvi,0,4
13000,-0.5339232683181763,1,sbvi,0,4
13500,0.2532067596912384,1,sbvi,0,4
14000,-0.03052913397550583,1,sbvi,0,4
14500,0.1161842867732048,1,sbvi,0,4
15000,0.2635016441345215,1,sbvi,0,4
