epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-114682.784,-8991770.624,-11902183.424,-9983956.992,-9245949.952,1,mfvi,0,10,8
5000,-255643.072,-5124768.768,-4739792.896,-7119313.92,-7379939.84,1,mfvi,0,10,8
10000,-169760.56,-4323982.848,-4176324.096,-5970960.384,-6736787.968,1,mfvi,0,10,8
15000,-440727.104,-3948801.536,-3141724.16,-4843201.536,-4979657.728,1,mfvi,0,10,8
20000,-750653.184,-3656663.552,-2258400.512,-4096080.64,-4154056.448,1,mfvi,0,10,8
25000,-862220.544,-3252299.264,-1744217.6,-3044406.784,-2899557.632,1,mfvi,0,10,8
30000,-1109003.136,-2912724.48,-1412516.48,-2118689.024,-2208751.104,1,mfvi,0,10,8
35000,-1307832.96,-2582006.784,-1144747.136,-1430081.152,-1524423.552,1,mfvi,0,10,8
40000,-1297154.432,-2167427.584,-925491.52,-1265871.616,-1012372.608,1,mfvi,0,10,8
45000,-1078669.568,-1650121.728,-715968.0,-1120367.488,-815343.872,1,mfvi,0,10,8
50000,-814975.36,-1237462.784,-563869.056,-769326.976,-537772.992,1,mfvi,0,10,8
55000,-841967.232,-1107421.824,-483305.92,-507101.376,-328375.424,1,mfvi,0,10,8
60000,-762658.432,-889372.992,-368034.08,-403013.92,-214314.72,1,mfvi,0,10,8
65000,-517807.296,-568276.032,-235092.56,-318089.664,-147779.6,1,mfvi,0,10,8
70000,-299100.736,-322280.128,-144710.352,-291576.704,-113178.248,1,mfvi,0,10,8
75000,-193192.688,-204887.968,-104930.608,-184996.112,-68785.296,1,mfvi,0,10,8
80000,-88769.472,-102356.56,-58294.616,-138317.584,-47285.008,1,mfvi,0,10,8
85000,-38133.472,-48334.136,-25092.92,-92694.64,-37889.592,1,mfvi,0,10,8
90000,-20828.466,-23488.224,-12478.45,-66322.908,-27670.234,1,mfvi,0,10,8
95000,-10955.477,-10161.754,-9776.99,-36937.864,-19797.682,1,mfvi,0,10,8
100000,-726.93125,-3669.91,-5276.802,-30201.468,-18850.336,1,mfvi,0,10,8
105000,-1971.05625,-2639.4385,-4092.37125,-22187.484,-15264.304,1,mfvi,0,10,8
110000,-1119.699,-1241.439125,-1754.618,-9187.595,-7985.2045,1,mfvi,0,10,8
115000,-129.0459296875,-326.44003125,-797.932875,-5929.2515,-3992.6,1,mfvi,0,10,8
120000,-137.443265625,-163.75071875,-123.702328125,-1372.909,-1048.353375,1,mfvi,0,10,8
125000,-30.91541015625,-93.9043046875,-45.55193359375,-278.52875,-142.71134375,1,mfvi,0,10,8
130000,-24.0699296875,-26.136166015625,-29.6434296875,-96.126890625,-102.526578125,1,mfvi,0,10,8
135000,-65.72709375,-28.042025390625,-27.864173828125,-52.19058203125,-60.4219296875,1,mfvi,0,10,8
140000,-71.76696875,-29.620796875,-27.97533984375,-29.34396875,-29.39898828125,1,mfvi,0,10,8
145000,-70.2318671875,-29.2869375,-27.54813671875,-28.6397890625,-28.58966796875,1,mfvi,0,10,8
150000,-71.110625,-29.5493828125,-27.887404296875,-29.0950625,-29.000921875,1,mfvi,0,10,8
155000,-70.923921875,-29.586625,-27.892677734375,-29.02355078125,-28.75688671875,1,mfvi,0,10,8
160000,-70.3998203125,-29.406185546875,-27.537373046875,-28.79103125,-28.70740625,1,mfvi,0,10,8
165000,-70.40521875,-29.33172265625,-27.51261328125,-28.728177734375,-28.72615234375,1,mfvi,0,10,8
170000,-70.900859375,-29.586451171875,-27.73734375,-28.84833984375,-28.814287109375,1,mfvi,0,10,8
175000,-69.9145390625,-29.257494140625,-27.650263671875,-28.75911328125,-28.6818046875,1,mfvi,0,10,8
180000,-70.82846875,-29.543494140625,-27.5359453125,-28.61340625,-28.86109375,1,mfvi,0,10,8
185000,-70.107828125,-29.240720703125,-27.42866015625,-28.87569140625,-28.710365234375,1,mfvi,0,10,8
190000,-70.5278828125,-29.45291015625,-27.671556640625,-28.90003515625,-28.7925625,1,mfvi,0,10,8
195000,-71.456578125,-29.439150390625,-27.638798828125,-29.073365234375,-28.90065625,1,mfvi,0,10,8
200000,-71.13203125,-29.3809375,-27.838923828125,-28.74990234375,-28.85978515625,1,mfvi,0,10,8
