epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-165.9743405478839,0.0001,sbvi,0,4,4
500,-36.776202804560434,0.0001,sbvi,0,4,4
1000,-38.72705907364566,0.0001,sbvi,0,4,4
1500,-39.862280269062396,0.0001,sbvi,0,4,4
2000,-39.34253246507799,0.0001,sbvi,0,4,4
2500,-39.54523331167623,0.0001,sbvi,0,4,4
3000,-39.324815221574376,0.0001,sbvi,0,4,4
3500,-39.50842073567251,0.0001,sbvi,0,4,4
4000,-38.16712246880893,0.0001,sbvi,0,4,4
4500,-37.36494859748523,0.0001,sbvi,0,4,4
5000,-39.855529012733896,0.0001,sbvi,0,4,4
5500,-39.09570109912908,0.0001,sbvi,0,4,4
6000,-39.690026759095794,0.0001,sbvi,0,4,4
6500,-40.14265948389054,0.0001,sbvi,0,4,4
7000,-39.70242008052298,0.0001,sbvi,0,4,4
7500,-40.797523445142566,0.0001,sbvi,0,4,4
8000,-40.79314703839254,0.0001,sbvi,0,4,4
8500,-41.52260907198226,0.0001,sbvi,0,4,4
9000,-41.81507400061435,0.0001,sbvi,0,4,4
9500,-41.82603953842442,0.0001,sbvi,0,4,4
10000,-41.26854816981885,0.0001,sbvi,0,4,4
10500,-41.61965249506995,0.0001,sbvi,0,4,4
11000,-41.58467884894969,0.0001,sbvi,0,4,4
11500,-42.760135620791914,0.0001,sbvi,0,4,4
12000,-42.791783416850876,0.0001,sbvi,0,4,4
12500,-41.910402534040465,0.0001,sbvi,0,4,4
13000,-43.688849977727756,0.0001,sbvi,0,4,4
13500,-44.876143787841755,0.0001,sbvi,0,4,4
14000,-43.24078636243606,0.0001,sbvi,0,4,4
14500,-42.54518790566665,0.0001,sbvi,0,4,4
15000,-42.988788055977636,0.0001,sbvi,0,4,4
15500,-43.37756458875119,0.0001,sbvi,0,4,4
16000,-43.82644203837567,0.0001,sbvi,0,4,4
16500,-42.897815521673664,0.0001,sbvi,0,4,4
17000,-43.34503914539766,0.0001,sbvi,0,4,4
17500,-44.127482766962174,0.0001,sbvi,0,4,4
18000,-42.92613738178442,0.0001,sbvi,0,4,4
18500,-43.75755491412015,0.0001,sbvi,0,4,4
19000,-44.32781781428264,0.0001,sbvi,0,4,4
19500,-43.70972502496029,0.0001,sbvi,0,4,4
20000,-44.039099536879334,0.0001,sbvi,0,4,4
20500,-45.129654966091266,0.0001,sbvi,0,4,4
21000,-44.02798626755866,0.0001,sbvi,0,4,4
21500,-44.49354699221671,0.0001,sbvi,0,4,4
22000,-44.21764522734152,0.0001,sbvi,0,4,4
22500,-43.0710554015555,0.0001,sbvi,0,4,4
23000,-43.861796250336425,0.0001,sbvi,0,4,4
23500,-44.39686407846579,0.0001,sbvi,0,4,4
24000,-44.83060915415475,0.0001,sbvi,0,4,4
24500,-44.258430688013526,0.0001,sbvi,0,4,4
25000,-43.85121944361588,0.0001,sbvi,0,4,4
25500,-44.656488777634934,0.0001,sbvi,0,4,4
26000,-44.575233665978025,0.0001,sbvi,0,4,4
