epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train
0,-54.74538642023017,1,mfvi,0,4
10000,0.9502635278467647,1,mfvi,0,4
20000,0.8108625904832675,1,mfvi,0,4
30000,0.9420324901937243,1,mfvi,0,4
