epoch,ood_ll_iid_with_gap,ood_ll_ood_no_gap,temperature,posterior_type,seed,n_train,frequency
9999,-422436.4360283692,-3038504.552736954,1,mfvi,0,64,1
19999,-348384.20363882027,-2095982.357264165,1,mfvi,0,64,1
29999,-283491.49255784263,-1675594.5255979165,1,mfvi,0,64,1
30000,-295505.1221258891,-1696918.5455669514,1,mfvi,0,64,1
