ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
-39.500734375,-43.8576328125,-69.4980078125,-6144.3165,-2992589.568,1,mfvi,0,1000,1.0
