epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train,frequency
0,-19238.03,1,sbvi,0,4,0.5
500,-133.3125,1,sbvi,0,4,0.5
1000,-118.1212578125,1,sbvi,0,4,0.5
1500,-127.83221875,1,sbvi,0,4,0.5
2000,-134.857546875,1,sbvi,0,4,0.5
2500,-117.9005625,1,sbvi,0,4,0.5
3000,-88.37328125,1,sbvi,0,4,0.5
3500,-73.3324921875,1,sbvi,0,4,0.5
4000,-69.5147109375,1,sbvi,0,4,0.5
4500,-118.135921875,1,sbvi,0,4,0.5
5000,-126.4266015625,1,sbvi,0,4,0.5
5500,-103.587265625,1,sbvi,0,4,0.5
6000,-145.13865625,1,sbvi,0,4,0.5
6500,-98.58790625,1,sbvi,0,4,0.5
7000,-80.918296875,1,sbvi,0,4,0.5
7500,-66.444,1,sbvi,0,4,0.5
8000,-77.64128125,1,sbvi,0,4,0.5
8500,-51.23696875,1,sbvi,0,4,0.5
9000,-53.11962109375,1,sbvi,0,4,0.5
9500,-48.130890625,1,sbvi,0,4,0.5
10000,-39.3399765625,1,sbvi,0,4,0.5
10500,-45.766625,1,sbvi,0,4,0.5
