epoch,ood_ll_var_1.0,temperature,posterior_type,seed,n_train,frequency
0,-29210.018,0.001,mfvi,0,4,2
10000,-1326.7645,0.001,mfvi,0,4,2
20000,-1130.449125,0.001,mfvi,0,4,2
30000,-966.5606875,0.001,mfvi,0,4,2
0,-41395.44,1e-06,sbvi,0,4,2
10000,-934.975875,1e-06,sbvi,0,4,2
20000,-933.8931875,1e-06,sbvi,0,4,2
30000,-944.9825,1e-06,sbvi,0,4,2
