epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-114066.744,-8987491.328,-11901236.224,-9989008.384,-9246285.824,0.1,mfvi,0,10,2
5000,-200368.208,-5025987.584,-4686944.256,-7557166.08,-7471122.944,0.1,mfvi,0,10,2
10000,-62963.464,-4536346.624,-4603214.336,-7295884.288,-7528765.44,0.1,mfvi,0,10,2
15000,-53928.192,-4171219.456,-4466738.176,-6831457.28,-6903100.416,0.1,mfvi,0,10,2
20000,-69756.8,-3944593.408,-4262654.464,-6342890.496,-6637913.6,0.1,mfvi,0,10,2
25000,-160641.216,-3916333.312,-3964458.24,-5835286.528,-6634445.824,0.1,mfvi,0,10,2
30000,-218255.456,-3872861.696,-3706113.792,-5426137.088,-6486008.832,0.1,mfvi,0,10,2
35000,-237699.552,-3792580.864,-3523844.096,-5154209.28,-6038207.488,0.1,mfvi,0,10,2
40000,-230077.648,-3695493.12,-3354386.176,-5077566.464,-5707950.08,0.1,mfvi,0,10,2
45000,-217041.888,-3584770.56,-3240479.232,-5078602.752,-5564288.0,0.1,mfvi,0,10,2
50000,-273103.584,-3574671.616,-3137904.896,-5015158.784,-5676912.64,0.1,mfvi,0,10,2
55000,-338577.888,-3564227.584,-3036219.904,-4938648.064,-5125767.168,0.1,mfvi,0,10,2
60000,-366515.456,-3519955.456,-2935605.76,-4806835.712,-4815422.464,0.1,mfvi,0,10,2
65000,-395701.952,-3455461.376,-2817899.776,-4580348.928,-4489991.68,0.1,mfvi,0,10,2
70000,-430798.752,-3440975.616,-2716501.76,-4362218.496,-4410504.704,0.1,mfvi,0,10,2
75000,-474757.504,-3429638.4,-2657436.928,-4120698.88,-4195688.96,0.1,mfvi,0,10,2
80000,-527103.68,-3419491.328,-2605023.744,-4087959.552,-4145342.464,0.1,mfvi,0,10,2
85000,-591792.96,-3431452.672,-2556467.2,-4103679.488,-3977907.2,0.1,mfvi,0,10,2
90000,-636623.744,-3396264.96,-2484873.472,-3953158.144,-3826891.52,0.1,mfvi,0,10,2
95000,-713198.208,-3395910.912,-2439421.184,-3753581.568,-3859842.048,0.1,mfvi,0,10,2
100000,-808633.152,-3409685.248,-2389841.152,-3581179.392,-3653895.168,0.1,mfvi,0,10,2
105000,-856730.624,-3378200.064,-2327155.968,-3400570.88,-3602308.352,0.1,mfvi,0,10,2
110000,-905571.776,-3360352.768,-2269426.176,-3320349.696,-3309481.984,0.1,mfvi,0,10,2
115000,-950878.08,-3335354.368,-2193873.408,-3210937.856,-3131414.016,0.1,mfvi,0,10,2
120000,-975310.336,-3278216.704,-2121021.44,-3106143.232,-3116718.592,0.1,mfvi,0,10,2
125000,-969238.784,-3191502.336,-2051912.96,-3009312.256,-3111232.0,0.1,mfvi,0,10,2
130000,-989189.376,-3152746.752,-1981597.312,-2930975.488,-2872341.504,0.1,mfvi,0,10,2
135000,-1031703.04,-3127876.864,-1913778.688,-2772773.888,-3029153.536,0.1,mfvi,0,10,2
140000,-1020168.96,-3038633.728,-1842778.88,-2670945.28,-2846730.24,0.1,mfvi,0,10,2
145000,-1021322.496,-2983030.272,-1781318.4,-2618462.464,-2735227.136,0.1,mfvi,0,10,2
150000,-1011609.152,-2903646.72,-1711932.928,-2528258.304,-2598721.024,0.1,mfvi,0,10,2
155000,-1013932.032,-2849266.688,-1652107.52,-2468635.648,-2544845.312,0.1,mfvi,0,10,2
160000,-998030.976,-2772235.776,-1592666.624,-2455548.928,-2321275.136,0.1,mfvi,0,10,2
165000,-1015075.84,-2743115.52,-1545511.04,-2388674.304,-2670109.952,0.1,mfvi,0,10,2
170000,-1006753.856,-2679676.416,-1485434.112,-2304932.352,-2325107.712,0.1,mfvi,0,10,2
175000,-1026306.432,-2620328.448,-1433592.576,-2232000.512,-2179173.632,0.1,mfvi,0,10,2
180000,-1054289.984,-2574835.456,-1380728.96,-2170999.552,-2116803.456,0.1,mfvi,0,10,2
185000,-1119943.68,-2573241.088,-1330588.416,-2086701.312,-1933826.816,0.1,mfvi,0,10,2
190000,-1181709.056,-2568183.552,-1278497.28,-1984539.776,-1780730.496,0.1,mfvi,0,10,2
195000,-1235576.832,-2555946.496,-1237073.024,-1892091.392,-1869883.648,0.1,mfvi,0,10,2
200000,-1342275.968,-2585617.408,-1200723.328,-1788571.392,-1860066.56,0.1,mfvi,0,10,2
