epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-212781.84786544956,0.1,sbvi,0,50,4
500,-26.70242936776448,0.1,sbvi,0,50,4
1000,-25.849683650813983,0.1,sbvi,0,50,4
1500,-21.92448517905004,0.1,sbvi,0,50,4
2000,-16.118458514818354,0.1,sbvi,0,50,4
2500,-8.547633936254027,0.1,sbvi,0,50,4
3000,-4.974351563311806,0.1,sbvi,0,50,4
3500,-4.730547968287628,0.1,sbvi,0,50,4
4000,-5.918911713145184,0.1,sbvi,0,50,4
4500,-4.279126395120114,0.1,sbvi,0,50,4
5000,-5.6466767389265975,0.1,sbvi,0,50,4
5500,-4.91675519682347,0.1,sbvi,0,50,4
6000,-4.961033958415168,0.1,sbvi,0,50,4
6500,-4.482457497784393,0.1,sbvi,0,50,4
7000,-4.594932154923572,0.1,sbvi,0,50,4
7500,-3.822356583876576,0.1,sbvi,0,50,4
8000,-3.693105195144466,0.1,sbvi,0,50,4
8500,-4.0518472081516235,0.1,sbvi,0,50,4
9000,-4.6103483284872855,0.1,sbvi,0,50,4
9500,-3.93661370657251,0.1,sbvi,0,50,4
10000,-3.9011219164120576,0.1,sbvi,0,50,4
10500,-4.549209007817908,0.1,sbvi,0,50,4
11000,-3.993810320214447,0.1,sbvi,0,50,4
11500,-4.165001696014634,0.1,sbvi,0,50,4
12000,-5.718090744892676,0.1,sbvi,0,50,4
