ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0.3873221130371094,-0.11478932952880859,-3.11141552734375,-23599.24,-8044852.224,0.001,mfvi,0,100,0.75
