epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-299912.416,-312322.944,-227680.816,-261030.192,-261854.736,0.0001,mfvi,1,10,0.25
0,-299912.416,-312322.944,-227680.816,-261030.192,-261854.736,0.0001,mfvi,1,10,0.25
20000,-186.2661875,-412.6513125,-3993.63925,-11137.059,-15174.336,0.0001,mfvi,1,10,0.25
20000,-186.2661875,-412.6513125,-3993.63925,-11137.059,-15174.336,0.0001,mfvi,1,10,0.25
40000,-129.6588125,-354.717,-3647.16925,-10003.23,-11040.032,0.0001,mfvi,1,10,0.25
40000,-129.6588125,-354.717,-3647.16925,-10003.23,-11040.032,0.0001,mfvi,1,10,0.25
60000,-50.8158515625,-277.31775,-3277.36425,-7916.4555,-9991.006,0.0001,mfvi,1,10,0.25
60000,-50.8158515625,-277.31775,-3277.36425,-7916.4555,-9991.006,0.0001,mfvi,1,10,0.25
80000,-26.0521328125,-228.14225,-3172.0565,-8134.4125,-8248.709,0.0001,mfvi,1,10,0.25
80000,-26.0521328125,-228.14225,-3172.0565,-8134.4125,-8248.709,0.0001,mfvi,1,10,0.25
100000,-18.1658359375,-180.259390625,-2982.81275,-7754.951,-7689.0035,0.0001,mfvi,1,10,0.25
100000,-18.1658359375,-180.259390625,-2982.81275,-7754.951,-7689.0035,0.0001,mfvi,1,10,0.25
