epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-811.6518323912665,1,sbvi,0,10000,1
1,-101.29917057628879,1,sbvi,0,10000,1
2,-383.8955966217149,1,sbvi,0,10000,1
3,-156.75680841504118,1,sbvi,0,10000,1
4,-210.16551384756062,1,sbvi,0,10000,1
5,-58.908660773496564,1,sbvi,0,10000,1
6,-46.01685762367711,1,sbvi,0,10000,1
7,-38.56066286624033,1,sbvi,0,10000,1
8,-35.9226700472742,1,sbvi,0,10000,1
9,-42.137455553887634,1,sbvi,0,10000,1
10,-29.97545570265751,1,sbvi,0,10000,1
11,-29.39234338123072,1,sbvi,0,10000,1
12,-29.782319098659528,1,sbvi,0,10000,1
13,-30.635823608870137,1,sbvi,0,10000,1
14,-35.79758927830284,1,sbvi,0,10000,1
15,-31.778628565055747,1,sbvi,0,10000,1
16,-30.65486443103967,1,sbvi,0,10000,1
17,-29.08285947388221,1,sbvi,0,10000,1
18,-31.36780080286024,1,sbvi,0,10000,1
19,-31.819305689477734,1,sbvi,0,10000,1
20,-30.04017944098921,1,sbvi,0,10000,1
21,-30.429622874331173,1,sbvi,0,10000,1
22,-30.243967255639998,1,sbvi,0,10000,1
23,-30.704477963856622,1,sbvi,0,10000,1
24,-30.731877197986094,1,sbvi,0,10000,1
25,-30.78607516898815,1,sbvi,0,10000,1
26,-30.041692019361857,1,sbvi,0,10000,1
27,-32.54276351449178,1,sbvi,0,10000,1
28,-30.407755857199604,1,sbvi,0,10000,1
29,-30.65654476335842,1,sbvi,0,10000,1
30,-31.292703993767965,1,sbvi,0,10000,1
31,-30.714170535187794,1,sbvi,0,10000,1
