epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-1451550.976,-2405305.344,-4397573.12,-8810876.928,-8127060.48,0.1,mfvi,0,100,0.25
5000,-2571.8425,-5160.823,-347557.632,-6646004.736,-6483209.728,0.1,mfvi,0,100,0.25
10000,-1222.128375,-2666.9255,-330359.264,-6587483.136,-6636773.376,0.1,mfvi,0,100,0.25
15000,-1083.8335,-2527.06,-310971.328,-6492553.728,-6546524.16,0.1,mfvi,0,100,0.25
20000,-1066.892875,-2431.169,-297824.448,-6321714.688,-6747246.592,0.1,mfvi,0,100,0.25
25000,-1127.22575,-2462.24025,-287385.728,-6251418.624,-6549154.816,0.1,mfvi,0,100,0.25
30000,-1202.813,-2454.99425,-278145.6,-6254760.96,-6390347.264,0.1,mfvi,0,100,0.25
35000,-1052.083,-2360.31825,-270468.352,-6265211.904,-6506819.584,0.1,mfvi,0,100,0.25
40000,-1029.4714375,-2315.9265,-264553.28,-6229528.064,-6185121.792,0.1,mfvi,0,100,0.25
45000,-1020.4566875,-2237.45375,-259286.288,-6178494.464,-6121208.32,0.1,mfvi,0,100,0.25
50000,-921.421375,-2127.84325,-254460.592,-6139465.216,-6001625.088,0.1,mfvi,0,100,0.25
55000,-941.3805625,-2089.693375,-250568.4,-6118455.296,-5948039.168,0.1,mfvi,0,100,0.25
60000,-994.277,-2055.465375,-245821.696,-6084408.32,-5865744.384,0.1,mfvi,0,100,0.25
65000,-730.769625,-1887.6905,-242099.296,-6019291.648,-5628475.392,0.1,mfvi,0,100,0.25
70000,-796.7505,-1837.350375,-238569.6,-5922455.552,-5557182.464,0.1,mfvi,0,100,0.25
75000,-814.6100625,-1828.82225,-235357.696,-5815691.264,-5457174.528,0.1,mfvi,0,100,0.25
80000,-707.099,-1716.98025,-232996.544,-5710615.04,-5322150.4,0.1,mfvi,0,100,0.25
85000,-691.70475,-1674.99025,-230413.152,-5596321.792,-5229998.08,0.1,mfvi,0,100,0.25
90000,-615.201,-1584.6175,-226890.56,-5483227.136,-5262051.84,0.1,mfvi,0,100,0.25
95000,-594.93275,-1533.34375,-222579.504,-5365122.56,-5221138.432,0.1,mfvi,0,100,0.25
100000,-708.6560625,-1530.57625,-219753.6,-5313449.984,-5164787.2,0.1,mfvi,0,100,0.25
105000,-588.26875,-1464.12475,-215702.144,-5236021.76,-5175109.12,0.1,mfvi,0,100,0.25
110000,-490.8804375,-1348.248375,-212227.104,-5153758.72,-5097130.496,0.1,mfvi,0,100,0.25
115000,-547.627125,-1317.486,-208309.376,-5070321.664,-5188068.352,0.1,mfvi,0,100,0.25
120000,-559.244625,-1294.953,-204789.232,-4994110.464,-5019721.728,0.1,mfvi,0,100,0.25
125000,-546.6595,-1280.013375,-201611.168,-4898515.456,-4995759.104,0.1,mfvi,0,100,0.25
130000,-466.20290625,-1209.537375,-198302.48,-4822433.792,-4937906.176,0.1,mfvi,0,100,0.25
135000,-499.0910625,-1224.278875,-195837.744,-4756459.52,-5070384.128,0.1,mfvi,0,100,0.25
140000,-469.354875,-1186.7275,-193252.256,-4684353.024,-5019390.464,0.1,mfvi,0,100,0.25
145000,-355.694625,-1111.1275,-190930.784,-4607591.936,-4879639.552,0.1,mfvi,0,100,0.25
150000,-449.436875,-1148.1605,-188222.24,-4533766.656,-4691173.376,0.1,mfvi,0,100,0.25
155000,-448.48503125,-1122.8415,-185423.776,-4461822.976,-4751720.448,0.1,mfvi,0,100,0.25
160000,-354.35365625,-1052.305375,-182660.656,-4377874.432,-4719989.248,0.1,mfvi,0,100,0.25
165000,-309.0439375,-1013.3400625,-179527.968,-4309326.848,-4769915.904,0.1,mfvi,0,100,0.25
170000,-479.971125,-1117.8835,-177227.872,-4247208.448,-4753402.368,0.1,mfvi,0,100,0.25
175000,-361.9824375,-1039.98525,-174280.736,-4191497.728,-4821488.64,0.1,mfvi,0,100,0.25
180000,-306.86109375,-991.521,-171317.552,-4134396.416,-4779821.056,0.1,mfvi,0,100,0.25
185000,-269.728875,-950.6051875,-169053.36,-4082975.744,-4675124.224,0.1,mfvi,0,100,0.25
190000,-403.84871875,-1047.9885,-166153.856,-4028706.816,-4444996.096,0.1,mfvi,0,100,0.25
195000,-198.307921875,-880.90925,-162976.336,-3984360.448,-4341053.44,0.1,mfvi,0,100,0.25
200000,-211.8536875,-881.662625,-160574.592,-3939670.528,-4352944.64,0.1,mfvi,0,100,0.25
