epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-14272.25,-11298.864,-21390.812,-14480.758,-15153.295,0.0001,mfvi,1,100,0.25
20000,-1.6425430908203125,-0.7369572143554688,-155.385515625,-6548.3525,-7913.368,0.0001,mfvi,1,100,0.25
0,-14272.25,-11298.864,-21390.812,-14480.758,-15153.295,0.0001,mfvi,1,100,0.25
40000,-0.10975924682617187,-0.57399169921875,-143.0396875,-6042.0425,-7878.8495,0.0001,mfvi,1,100,0.25
20000,-1.6425430908203125,-0.7369572143554688,-155.385515625,-6548.3525,-7913.368,0.0001,mfvi,1,100,0.25
60000,-1.2217403564453124,-0.546295654296875,-125.4770625,-5548.161,-7645.1445,0.0001,mfvi,1,100,0.25
40000,-0.10975924682617187,-0.57399169921875,-143.0396875,-6042.0425,-7878.8495,0.0001,mfvi,1,100,0.25
80000,-1.032112548828125,-0.37436355590820314,-108.1597734375,-5132.013,-7740.201,0.0001,mfvi,1,100,0.25
60000,-1.2217403564453124,-0.546295654296875,-125.4770625,-5548.161,-7645.1445,0.0001,mfvi,1,100,0.25
100000,-1.3672916259765624,-0.42557003784179687,-90.83740625,-4729.0455,-6705.8795,0.0001,mfvi,1,100,0.25
80000,-1.032112548828125,-0.37436355590820314,-108.1597734375,-5132.013,-7740.201,0.0001,mfvi,1,100,0.25
100000,-1.3672916259765624,-0.42557003784179687,-90.83740625,-4729.0455,-6705.8795,0.0001,mfvi,1,100,0.25
