epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-16422.873,-13097.974,-23859.542,-16037.913,-16688.283,0.0001,mfvi,1,100,0.25
5000,-0.06675974273681641,-2.049047607421875,-207.048453125,-6327.3115,-8631.247,0.0001,mfvi,1,100,0.25
10000,-0.18561576843261718,-1.2923475341796875,-214.067671875,-6176.1865,-9016.551,0.0001,mfvi,1,100,0.25
15000,-0.3497108764648437,-1.4416756591796875,-220.85565625,-6158.892,-8663.479,0.0001,mfvi,1,100,0.25
20000,-0.8676784057617187,-1.502348388671875,-223.905734375,-6172.414,-8915.143,0.0001,mfvi,1,100,0.25
25000,-1.0373140869140625,-1.39626953125,-223.171078125,-6179.2725,-9052.908,0.0001,mfvi,1,100,0.25
30000,-0.7953196411132812,-1.3110635986328125,-221.464328125,-6160.6695,-8921.071,0.0001,mfvi,1,100,0.25
35000,-0.4717566528320313,-1.2252552490234374,-219.276921875,-6142.3835,-9005.347,0.0001,mfvi,1,100,0.25
40000,-0.8785778198242188,-1.19059130859375,-217.410359375,-6115.908,-8945.336,0.0001,mfvi,1,100,0.25
45000,-1.2103359375,-1.2034525146484376,-215.02484375,-6074.508,-9143.335,0.0001,mfvi,1,100,0.25
50000,-1.1879609375,-1.1755762939453125,-212.201765625,-6052.159,-9338.42,0.0001,mfvi,1,100,0.25
55000,-0.6306475219726563,-1.122237060546875,-209.148578125,-6027.1955,-9255.122,0.0001,mfvi,1,100,0.25
60000,-0.6954461669921875,-1.0864210205078124,-205.919640625,-5978.1505,-9308.067,0.0001,mfvi,1,100,0.25
65000,-0.6100425415039062,-1.0555093994140625,-202.978875,-5903.033,-9311.429,0.0001,mfvi,1,100,0.25
70000,-0.608997314453125,-1.0177290649414064,-200.140640625,-5820.341,-9471.264,0.0001,mfvi,1,100,0.25
75000,-0.4005486145019531,-0.9850540161132812,-197.743734375,-5757.5455,-9356.484,0.0001,mfvi,1,100,0.25
80000,-0.4212099609375,-0.95477587890625,-195.364546875,-5687.0005,-9471.69,0.0001,mfvi,1,100,0.25
85000,-0.6794195556640625,-0.921277099609375,-192.752890625,-5634.268,-9613.304,0.0001,mfvi,1,100,0.25
90000,-1.1475181884765624,-0.9686665649414062,-189.986296875,-5586.461,-9601.507,0.0001,mfvi,1,100,0.25
95000,-0.5688410034179687,-0.834606201171875,-187.46653125,-5553.8775,-9630.853,0.0001,mfvi,1,100,0.25
100000,-0.9543433227539062,-0.8843509521484375,-184.46065625,-5497.243,-9508.036,0.0001,mfvi,1,100,0.25
