ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
-0.7672861328125,-2.373642578125,-2.1596162109375,-1.498001953125,-2.364843505859375,1,mfvi,0,1000,1.0
