epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-114033.264,-8968521.728,-11893852.16,-9985515.52,-9246855.168,1,mfvi,0,10,1
5000,-254758.912,-5105227.776,-4732968.448,-7126221.312,-7407656.448,1,mfvi,0,10,1
10000,-173638.272,-4324700.16,-4183932.672,-5979986.432,-6569702.4,1,mfvi,0,10,1
15000,-412577.92,-3878711.808,-3122362.88,-4925974.528,-5012175.872,1,mfvi,0,10,1
20000,-821160.576,-3775784.448,-2274862.592,-3967444.992,-3845232.896,1,mfvi,0,10,1
25000,-1198352.128,-3619706.368,-1752128.768,-2941064.192,-2826494.464,1,mfvi,0,10,1
30000,-1352370.432,-3252647.424,-1447401.728,-2288783.104,-2257739.008,1,mfvi,0,10,1
35000,-1509272.064,-2859931.136,-1183023.872,-1717052.672,-1803866.368,1,mfvi,0,10,1
40000,-1453711.616,-2327688.448,-946064.256,-1386844.032,-1321367.168,1,mfvi,0,10,1
45000,-1281085.696,-1906519.296,-748289.536,-1024768.896,-912769.728,1,mfvi,0,10,1
50000,-1038093.184,-1490656.768,-599385.472,-816669.056,-634827.264,1,mfvi,0,10,1
55000,-871496.768,-1207400.192,-499958.944,-676735.36,-426176.384,1,mfvi,0,10,1
60000,-751519.872,-978308.544,-395813.408,-513165.056,-310055.744,1,mfvi,0,10,1
65000,-587723.008,-706886.016,-277191.904,-441549.728,-226616.704,1,mfvi,0,10,1
70000,-380477.184,-447180.512,-175080.832,-280530.944,-156713.808,1,mfvi,0,10,1
75000,-237002.208,-266268.256,-111047.576,-181886.304,-116430.992,1,mfvi,0,10,1
80000,-144885.984,-144648.896,-70977.4,-185887.952,-96758.592,1,mfvi,0,10,1
85000,-68129.784,-59855.712,-37093.388,-120143.68,-63281.528,1,mfvi,0,10,1
90000,-26038.784,-21093.704,-18020.744,-96349.12,-51681.4,1,mfvi,0,10,1
95000,-3775.458,-5084.229,-9473.128,-56057.496,-31420.56,1,mfvi,0,10,1
100000,-694.3416875,-1824.951125,-5109.873,-39660.572,-22425.648,1,mfvi,0,10,1
105000,-141.33184375,-1379.78475,-4509.6465,-24783.408,-15580.065,1,mfvi,0,10,1
110000,-1309.595375,-1709.1945,-3132.046,-11284.869,-7661.9465,1,mfvi,0,10,1
115000,-677.8395625,-935.3365,-1304.804,-4367.893,-3783.7355,1,mfvi,0,10,1
120000,-7.660689453125,-42.405390625,-175.501171875,-855.5636875,-442.493625,1,mfvi,0,10,1
125000,-80.60384375,-96.522453125,-36.0378671875,-172.072015625,-80.7532265625,1,mfvi,0,10,1
130000,-67.384109375,-53.31994921875,-25.86491796875,-83.8875625,-62.73914453125,1,mfvi,0,10,1
135000,-92.7953125,-72.96046875,-31.208765625,-30.549828125,-32.05223828125,1,mfvi,0,10,1
140000,-83.754,-64.78817578125,-29.46646484375,-28.10120703125,-29.378515625,1,mfvi,0,10,1
145000,-83.1443828125,-64.6338359375,-29.269169921875,-28.07316015625,-29.3951015625,1,mfvi,0,10,1
150000,-84.28746875,-65.6645625,-29.700537109375,-28.560015625,-29.886884765625,1,mfvi,0,10,1
155000,-83.9406640625,-65.659078125,-29.65675,-28.46386328125,-29.560470703125,1,mfvi,0,10,1
160000,-83.3714921875,-65.09297265625,-29.271265625,-28.236044921875,-29.5445234375,1,mfvi,0,10,1
165000,-83.409359375,-64.85654296875,-29.2491171875,-28.164509765625,-29.5603359375,1,mfvi,0,10,1
170000,-83.8593671875,-65.6457734375,-29.481548828125,-28.275884765625,-29.63617578125,1,mfvi,0,10,1
175000,-82.8363671875,-64.5355078125,-29.39838671875,-28.19289453125,-29.504322265625,1,mfvi,0,10,1
180000,-83.8778125,-65.5828828125,-29.2741796875,-28.037216796875,-29.7086796875,1,mfvi,0,10,1
185000,-83.056328125,-64.46203515625,-29.141111328125,-28.3223671875,-29.53266796875,1,mfvi,0,10,1
190000,-83.491359375,-65.21925390625,-29.41958984375,-28.348392578125,-29.62240234375,1,mfvi,0,10,1
195000,-84.513921875,-65.17179296875,-29.381849609375,-28.53633203125,-29.730435546875,1,mfvi,0,10,1
200000,-84.17334375,-64.9752734375,-29.61316796875,-28.18760546875,-29.69903125,1,mfvi,0,10,1
