val_ll,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type
0.8207049560546875,0.8605126953125,0.8020872802734375,0.8040559692382813,-5650.6955,-1887765.888,0.1,mfvi
