epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-114007.744,-8959330.304,-11879849.984,-9983811.584,-9247877.12,0.0001,mfvi,0,10,0.25
5000,-212817.776,-5166083.072,-4733162.496,-7619786.24,-7516516.352,0.0001,mfvi,0,10,0.25
10000,-52828.856,-4652243.968,-4654844.928,-7735561.216,-7692457.984,0.0001,mfvi,0,10,0.25
15000,-37774.608,-4138499.584,-4543413.248,-7767275.52,-7765275.648,0.0001,mfvi,0,10,0.25
20000,-86207.92,-3760736.768,-4425859.072,-7784452.096,-7782104.064,0.0001,mfvi,0,10,0.25
25000,-117228.616,-3546789.888,-4358975.488,-7863450.112,-7826879.488,0.0001,mfvi,0,10,0.25
30000,-126199.288,-3428470.784,-4279965.952,-7961547.776,-7876100.096,0.0001,mfvi,0,10,0.25
35000,-109197.392,-3397809.92,-4243159.552,-8038439.936,-7969164.8,0.0001,mfvi,0,10,0.25
40000,-103460.64,-3419472.896,-4238151.936,-8056317.952,-8007088.128,0.0001,mfvi,0,10,0.25
45000,-111269.464,-3478382.592,-4245049.6,-8055838.72,-8044139.52,0.0001,mfvi,0,10,0.25
50000,-109763.872,-3524335.104,-4242406.4,-8049961.472,-8067326.976,0.0001,mfvi,0,10,0.25
55000,-98447.368,-3545736.192,-4229158.912,-8047684.608,-8067687.424,0.0001,mfvi,0,10,0.25
60000,-84412.448,-3540210.176,-4217484.032,-8032525.312,-8047793.152,0.0001,mfvi,0,10,0.25
65000,-74490.672,-3549395.968,-4212845.056,-8017640.448,-8030110.72,0.0001,mfvi,0,10,0.25
70000,-74481.072,-3545169.408,-4204378.624,-8005786.112,-8013252.608,0.0001,mfvi,0,10,0.25
75000,-72931.16,-3540362.752,-4194685.44,-8003190.784,-8022279.68,0.0001,mfvi,0,10,0.25
80000,-72852.912,-3534042.112,-4188685.056,-7997536.256,-8024685.568,0.0001,mfvi,0,10,0.25
85000,-72772.224,-3540232.96,-4187028.992,-7988749.312,-8013308.928,0.0001,mfvi,0,10,0.25
90000,-72304.752,-3543427.328,-4179805.952,-7980124.672,-8002633.216,0.0001,mfvi,0,10,0.25
95000,-70485.648,-3541860.352,-4171849.216,-7963006.976,-7999670.784,0.0001,mfvi,0,10,0.25
100000,-65912.92,-3562909.696,-4164271.36,-7933784.064,-7978580.48,0.0001,mfvi,0,10,0.25
105000,-61288.908,-3586482.688,-4156780.8,-7886825.472,-7941998.592,0.0001,mfvi,0,10,0.25
110000,-58795.696,-3592310.272,-4156809.984,-7868873.216,-7935890.432,0.0001,mfvi,0,10,0.25
115000,-57856.576,-3596360.448,-4152743.424,-7854268.928,-7925186.56,0.0001,mfvi,0,10,0.25
120000,-54862.984,-3613609.472,-4147418.368,-7832858.112,-7912946.688,0.0001,mfvi,0,10,0.25
125000,-53214.872,-3611624.704,-4143270.4,-7823094.784,-7918996.48,0.0001,mfvi,0,10,0.25
130000,-52357.12,-3622531.072,-4143356.16,-7815110.144,-7936601.088,0.0001,mfvi,0,10,0.25
135000,-51115.756,-3612922.112,-4138905.856,-7818776.064,-7966218.24,0.0001,mfvi,0,10,0.25
140000,-52085.296,-3622569.472,-4136205.824,-7807525.888,-7974362.112,0.0001,mfvi,0,10,0.25
145000,-48190.348,-3641732.608,-4138551.808,-7799830.528,-7984792.064,0.0001,mfvi,0,10,0.25
150000,-44562.632,-3668796.672,-4135916.032,-7784709.632,-7997990.4,0.0001,mfvi,0,10,0.25
155000,-45334.684,-3663030.528,-4129934.592,-7779643.392,-8024134.656,0.0001,mfvi,0,10,0.25
160000,-44204.316,-3658011.392,-4126827.52,-7775201.792,-8044232.192,0.0001,mfvi,0,10,0.25
165000,-41675.508,-3657593.856,-4121431.808,-7771417.088,-8066971.136,0.0001,mfvi,0,10,0.25
170000,-38562.696,-3661870.592,-4116209.664,-7763301.376,-8098256.896,0.0001,mfvi,0,10,0.25
175000,-33231.028,-3675648.0,-4108004.864,-7753441.28,-8122145.792,0.0001,mfvi,0,10,0.25
180000,-32895.094,-3679730.688,-4103138.048,-7735856.128,-8100288.512,0.0001,mfvi,0,10,0.25
185000,-30790.832,-3674614.528,-4098427.136,-7742239.744,-8112443.392,0.0001,mfvi,0,10,0.25
190000,-29707.028,-3684179.456,-4094457.088,-7727398.912,-8130801.664,0.0001,mfvi,0,10,0.25
195000,-30691.54,-3670811.136,-4089031.936,-7725625.344,-8133611.52,0.0001,mfvi,0,10,0.25
200000,-36008.084,-3639190.528,-4079728.896,-7726930.944,-8155497.472,0.0001,mfvi,0,10,0.25
