epoch,ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
0,-7648472.576,-6560201.216,-3719574.784,-1961549.056,-1984266.88,0.01,mfvi,0,1000,1.0
5000,-41.22552734375,-35.9854765625,-1340.240625,-413518.016,-582365.888,0.01,mfvi,0,1000,1.0
10000,0.23027467346191408,-2.954619140625,-1127.502625,-407262.272,-549446.784,0.01,mfvi,0,1000,1.0
15000,-3.0051328125,-5.83148486328125,-1108.683375,-402190.688,-539348.224,0.01,mfvi,0,1000,1.0
20000,0.060590782165527345,-2.790224853515625,-1127.75725,-396213.344,-542044.416,0.01,mfvi,0,1000,1.0
25000,-1.793352783203125,-4.696974609375,-1163.423125,-395102.496,-547548.416,0.01,mfvi,0,1000,1.0
30000,0.2683338928222656,-1.9885833740234375,-1186.210875,-392566.4,-549707.072,0.01,mfvi,0,1000,1.0
35000,-0.14696607971191405,-3.088963134765625,-1192.46725,-390970.432,-549022.08,0.01,mfvi,0,1000,1.0
40000,-0.3800347290039062,-2.22570751953125,-1192.86325,-388805.024,-547504.448,0.01,mfvi,0,1000,1.0
45000,0.06618318939208985,-1.9230711669921876,-1194.815375,-386741.856,-547148.672,0.01,mfvi,0,1000,1.0
50000,-0.7830012817382812,-2.51302392578125,-1196.12375,-384588.032,-545778.304,0.01,mfvi,0,1000,1.0
55000,-0.7316524658203125,-2.396133056640625,-1195.7385,-382374.016,-544362.176,0.01,mfvi,0,1000,1.0
60000,0.2984582214355469,-1.6259501953125,-1194.41225,-379859.296,-544487.808,0.01,mfvi,0,1000,1.0
65000,-0.78884912109375,-3.25376171875,-1191.632625,-377656.544,-543058.752,0.01,mfvi,0,1000,1.0
70000,-0.4204566650390625,-2.734621826171875,-1188.039125,-375187.584,-541783.04,0.01,mfvi,0,1000,1.0
75000,0.4760730285644531,-1.5270860595703124,-1183.738125,-372629.952,-539111.04,0.01,mfvi,0,1000,1.0
80000,0.2021064910888672,-1.810001220703125,-1180.8145,-369847.072,-535932.384,0.01,mfvi,0,1000,1.0
85000,-0.17569380187988282,-2.478157958984375,-1178.96025,-367443.008,-532712.064,0.01,mfvi,0,1000,1.0
90000,-0.5091802978515625,-1.6977532958984376,-1175.166625,-364928.896,-528580.64,0.01,mfvi,0,1000,1.0
95000,0.28379074096679685,-1.1672218017578124,-1169.3385,-362190.368,-524245.088,0.01,mfvi,0,1000,1.0
100000,-3.043111572265625,-5.23172509765625,-1162.214625,-360106.528,-520375.552,0.01,mfvi,0,1000,1.0
105000,-2.049332763671875,-2.5926865234375,-1157.9295,-357816.032,-515973.12,0.01,mfvi,0,1000,1.0
110000,-0.3518670043945312,-1.4735506591796874,-1153.337875,-355050.112,-511459.36,0.01,mfvi,0,1000,1.0
115000,0.48801766967773436,-0.9979642333984375,-1147.603875,-352644.384,-508285.408,0.01,mfvi,0,1000,1.0
120000,0.1077372283935547,-0.9711824951171875,-1140.694625,-350219.52,-504345.216,0.01,mfvi,0,1000,1.0
125000,0.46022802734375,-0.9432877807617187,-1132.995875,-348597.44,-501597.888,0.01,mfvi,0,1000,1.0
130000,-0.6225383911132812,-2.29661083984375,-1126.510625,-345789.92,-497513.344,0.01,mfvi,0,1000,1.0
135000,-1.1351705322265624,-2.462314697265625,-1120.232625,-344359.008,-494039.936,0.01,mfvi,0,1000,1.0
140000,-3.5351220703125,-3.646676025390625,-1122.197375,-341889.44,-490145.728,0.01,mfvi,0,1000,1.0
145000,-4.6677548828125,-4.34565966796875,-1115.17875,-340168.64,-486043.424,0.01,mfvi,0,1000,1.0
150000,-0.20767811584472656,-1.59436669921875,-1103.433,-338429.088,-481862.56,0.01,mfvi,0,1000,1.0
