epoch,ood_ll_var_0.3,temperature,posterior_type,seed,n_train,frequency
0,-223.62482629137347,0.01,sbvi,0,50,4
500,-73.21549731959108,0.01,sbvi,0,50,4
1000,-36.44407757901012,0.01,sbvi,0,50,4
1500,-29.53376202696741,0.01,sbvi,0,50,4
2000,-26.929167102281536,0.01,sbvi,0,50,4
2500,-25.59289154666364,0.01,sbvi,0,50,4
3000,-24.828484070421407,0.01,sbvi,0,50,4
3500,-23.966833644363234,0.01,sbvi,0,50,4
4000,-23.664181599322582,0.01,sbvi,0,50,4
4500,-23.732719042052885,0.01,sbvi,0,50,4
5000,-23.422239964951167,0.01,sbvi,0,50,4
5500,-23.3890190530206,0.01,sbvi,0,50,4
6000,-22.602690083315288,0.01,sbvi,0,50,4
6500,-23.957962416521266,0.01,sbvi,0,50,4
7000,-22.891151670536026,0.01,sbvi,0,50,4
7500,-23.362016637981064,0.01,sbvi,0,50,4
8000,-22.54151087700322,0.01,sbvi,0,50,4
8500,-22.43682810164276,0.01,sbvi,0,50,4
9000,-22.1731702826116,0.01,sbvi,0,50,4
9500,-21.439876590372283,0.01,sbvi,0,50,4
10000,-22.105179113551195,0.01,sbvi,0,50,4
10500,-22.288809654755752,0.01,sbvi,0,50,4
11000,-21.272222270396423,0.01,sbvi,0,50,4
11500,-20.90925057645328,0.01,sbvi,0,50,4
12000,-20.26620827630572,0.01,sbvi,0,50,4
12500,-20.626863962423254,0.01,sbvi,0,50,4
13000,-19.432891774403434,0.01,sbvi,0,50,4
13500,-19.38020409012437,0.01,sbvi,0,50,4
14000,-19.137131447125554,0.01,sbvi,0,50,4
14500,-19.27744306533935,0.01,sbvi,0,50,4
15000,-18.5384445117654,0.01,sbvi,0,50,4
15500,-18.048561629381446,0.01,sbvi,0,50,4
16000,-17.639388649084676,0.01,sbvi,0,50,4
16500,-17.194487180031132,0.01,sbvi,0,50,4
17000,-17.373868267561654,0.01,sbvi,0,50,4
17500,-17.047629333569265,0.01,sbvi,0,50,4
18000,-16.916014259767454,0.01,sbvi,0,50,4
18500,-16.305369225250278,0.01,sbvi,0,50,4
19000,-15.718874755008404,0.01,sbvi,0,50,4
19500,-14.929856393388372,0.01,sbvi,0,50,4
20000,-15.624564424058432,0.01,sbvi,0,50,4
20500,-14.502418404810648,0.01,sbvi,0,50,4
21000,-14.44710051319114,0.01,sbvi,0,50,4
21500,-14.02133184945279,0.01,sbvi,0,50,4
22000,-14.1111256564618,0.01,sbvi,0,50,4
22500,-14.0691690156909,0.01,sbvi,0,50,4
23000,-12.705429473998347,0.01,sbvi,0,50,4
23500,-12.995061981219013,0.01,sbvi,0,50,4
24000,-12.913091040745602,0.01,sbvi,0,50,4
24500,-11.566082926710585,0.01,sbvi,0,50,4
25000,-11.490248948513266,0.01,sbvi,0,50,4
25500,-10.920182248900229,0.01,sbvi,0,50,4
26000,-10.888911129616814,0.01,sbvi,0,50,4
26500,-10.303096928251176,0.01,sbvi,0,50,4
27000,-10.359503553166139,0.01,sbvi,0,50,4
27500,-9.945777965036585,0.01,sbvi,0,50,4
28000,-9.772758302289429,0.01,sbvi,0,50,4
28500,-9.310273770997854,0.01,sbvi,0,50,4
29000,-10.000740080032262,0.01,sbvi,0,50,4
29500,-8.887980211169246,0.01,sbvi,0,50,4
30000,-9.205439375281584,0.01,sbvi,0,50,4
30500,-9.050784768417165,0.01,sbvi,0,50,4
31000,-8.183865976840753,0.01,sbvi,0,50,4
31500,-7.879066294106424,0.01,sbvi,0,50,4
32000,-7.7766926553276585,0.01,sbvi,0,50,4
32500,-7.550648024261471,0.01,sbvi,0,50,4
33000,-7.566345309639435,0.01,sbvi,0,50,4
33500,-7.0737882327965576,0.01,sbvi,0,50,4
34000,-7.3949412306955615,0.01,sbvi,0,50,4
34500,-6.864271188092107,0.01,sbvi,0,50,4
35000,-6.2035915552179635,0.01,sbvi,0,50,4
35500,-6.9396370068993845,0.01,sbvi,0,50,4
36000,-6.266275770699566,0.01,sbvi,0,50,4
36500,-5.898764524103912,0.01,sbvi,0,50,4
37000,-5.692620380801136,0.01,sbvi,0,50,4
37500,-5.5315332565266075,0.01,sbvi,0,50,4
38000,-6.07329653015379,0.01,sbvi,0,50,4
38500,-5.5745224500237445,0.01,sbvi,0,50,4
39000,-5.28063796914728,0.01,sbvi,0,50,4
39500,-6.104370581489755,0.01,sbvi,0,50,4
40000,-5.070600756617617,0.01,sbvi,0,50,4
40500,-5.271375390115596,0.01,sbvi,0,50,4
41000,-5.145219994228976,0.01,sbvi,0,50,4
41500,-5.397111610904783,0.01,sbvi,0,50,4
42000,-4.8361000792031295,0.01,sbvi,0,50,4
42500,-5.0259325090773475,0.01,sbvi,0,50,4
43000,-5.079200957954953,0.01,sbvi,0,50,4
43500,-5.362042219383007,0.01,sbvi,0,50,4
44000,-4.556826313453244,0.01,sbvi,0,50,4
44500,-5.165643350271859,0.01,sbvi,0,50,4
45000,-5.002133153340905,0.01,sbvi,0,50,4
45500,-4.535474286618186,0.01,sbvi,0,50,4
46000,-5.283916531684743,0.01,sbvi,0,50,4
46500,-4.64420675767118,0.01,sbvi,0,50,4
47000,-4.711799616705135,0.01,sbvi,0,50,4
47500,-4.604346100770481,0.01,sbvi,0,50,4
48000,-5.0447065795744805,0.01,sbvi,0,50,4
48500,-4.64730015989166,0.01,sbvi,0,50,4
49000,-4.771513460584484,0.01,sbvi,0,50,4
49500,-4.763926718324075,0.01,sbvi,0,50,4
50000,-4.283239935279604,0.01,sbvi,0,50,4
50500,-4.626846819180083,0.01,sbvi,0,50,4
51000,-4.784395799176458,0.01,sbvi,0,50,4
51500,-4.377113766897643,0.01,sbvi,0,50,4
52000,-4.537026025210147,0.01,sbvi,0,50,4
52500,-4.516908807585316,0.01,sbvi,0,50,4
53000,-4.619872163397766,0.01,sbvi,0,50,4
53500,-4.39994331217955,0.01,sbvi,0,50,4
54000,-4.66571353728697,0.01,sbvi,0,50,4
54500,-3.9429790547749954,0.01,sbvi,0,50,4
55000,-4.106512304377256,0.01,sbvi,0,50,4
55500,-3.977259736616312,0.01,sbvi,0,50,4
56000,-4.234717539101697,0.01,sbvi,0,50,4
56500,-4.678059945833085,0.01,sbvi,0,50,4
57000,-4.294177494931873,0.01,sbvi,0,50,4
57500,-4.54579409263013,0.01,sbvi,0,50,4
58000,-4.330098538186131,0.01,sbvi,0,50,4
58500,-4.330253791679187,0.01,sbvi,0,50,4
59000,-4.230755339465851,0.01,sbvi,0,50,4
59500,-4.631371243585386,0.01,sbvi,0,50,4
60000,-4.440548302441981,0.01,sbvi,0,50,4
60500,-4.3003752028469435,0.01,sbvi,0,50,4
61000,-4.093705820229267,0.01,sbvi,0,50,4
61500,-4.564138141716909,0.01,sbvi,0,50,4
62000,-4.831042266090014,0.01,sbvi,0,50,4
