ood_ll_var_0.01,ood_ll_var_0.1,ood_ll_var_1.0,ood_ll_var_10.0,ood_ll_var_100.0,temperature,posterior_type,seed,n_train,frequency
-35.81405859375,-37.99129296875,-121.676765625,-6477.0565,-2422957.056,10,mfvi,0,1000,1.0
